code,country,year,tfr,mass_35,mass_40
HRV,Croatia,1985,1.8144699999999996,0.09713999999999999,0.01691
HRV,Croatia,1986,1.7577099999999999,0.09462,0.01583
HRV,Croatia,1987,1.7426300000000003,0.09344,0.01463
HRV,Croatia,1988,1.7412,0.09086999999999999,0.01533
HRV,Croatia,1989,1.6690199999999997,0.09050000000000001,0.01281
HRV,Croatia,1990,1.68551,0.09198,0.011380000000000001
HRV,Croatia,1991,1.5470100000000002,0.09107,0.011300000000000001
HRV,Croatia,1992,1.4800000000000004,0.10599,0.0162
HRV,Croatia,1993,1.5210099999999998,0.11217,0.016550000000000002
HRV,Croatia,1994,1.5229699999999997,0.12036,0.01937
HRV,Croatia,1995,1.5814800000000002,0.13347,0.021380000000000003
HRV,Croatia,1996,1.6705,0.16555,0.03019
HRV,Croatia,1997,1.6894999999999998,0.18024999999999997,0.033479999999999996
HRV,Croatia,1998,1.454,0.15299000000000001,0.02791
HRV,Croatia,1999,1.3800100000000002,0.14328000000000002,0.02707
HRV,Croatia,2000,1.39101,0.15026,0.029560000000000003
HRV,Croatia,2001,1.45619,0.14667,0.02301
HRV,Croatia,2002,1.4237899999999999,0.14264000000000002,0.02477
HRV,Croatia,2003,1.40852,0.14259,0.02268
HRV,Croatia,2004,1.4288100000000004,0.15455,0.02467
HRV,Croatia,2005,1.5029700000000001,0.17051,0.025300000000000003
HRV,Croatia,2006,1.46565,0.17326000000000003,0.02636
HRV,Croatia,2007,1.4832100000000001,0.18666,0.029359999999999997
HRV,Croatia,2008,1.55121,0.2019,0.03145
HRV,Croatia,2009,1.5845900000000002,0.21739999999999998,0.03423
HRV,Croatia,2010,1.5482099999999999,0.22114,0.033
HRV,Croatia,2011,1.48154,0.22222,0.03443
HRV,Croatia,2012,1.51676,0.23819,0.03968
HRV,Croatia,2013,1.4665799999999996,0.24040000000000003,0.03986
HRV,Croatia,2014,1.4743800000000002,0.25271,0.043980000000000005
HRV,Croatia,2015,1.4242099999999998,0.2525,0.040440000000000004
HRV,Croatia,2016,1.4582399999999995,0.27162,0.04636
HRV,Croatia,2017,1.4625100000000004,0.28728,0.048510000000000005
HRV,Croatia,2018,1.5263199999999997,0.30084,0.05211
HRV,Croatia,2019,1.53642,0.31665,0.05621
HRV,Croatia,2020,1.5652200000000005,0.32242,0.05816
HRV,Croatia,2021,1.6271999999999998,0.35365,0.06215
HRV,Croatia,2022,1.5347600000000001,0.32916,0.06226999999999999
HRV,Croatia,2023,1.4666400000000002,0.32062999999999997,0.060020000000000004
HRV,Croatia,2024,1.4653100000000001,0.32549000000000006,0.05979
HUN,Hungary,1938,2.4915,0.41121,0.12733
HUN,Hungary,1947,2.5300799999999994,0.40212,0.11068
HUN,Hungary,1948,2.57511,0.38786,0.10715000000000001
HUN,Hungary,1949,2.5421350000000005,0.36771000000000004,0.11198999999999999
HUN,Hungary,1950,2.59986,0.35568,0.09967999999999999
HUN,Hungary,1951,2.52905,0.33018,0.09356
HUN,Hungary,1952,2.4686399999999997,0.31551999999999997,0.08656
HUN,Hungary,1953,2.7529500000000002,0.36132000000000003,0.09699
HUN,Hungary,1954,2.9751399999999997,0.37994,0.09683
HUN,Hungary,1955,2.8075900000000003,0.33725,0.09035
HUN,Hungary,1956,2.6035200000000005,0.28551000000000004,0.07179999999999999
HUN,Hungary,1957,2.2944799999999996,0.22299,0.05683
HUN,Hungary,1958,2.1859300000000004,0.19772,0.047740000000000005
HUN,Hungary,1959,2.08854,0.17875,0.041929999999999995
HUN,Hungary,1960,2.0240800000000005,0.16393000000000002,0.03787
HUN,Hungary,1961,1.9395100000000003,0.15077000000000002,0.03551
HUN,Hungary,1962,1.7950900000000003,0.13432,0.03249
HUN,Hungary,1963,1.8247900000000004,0.13539,0.02957
HUN,Hungary,1964,1.8217200000000002,0.12411999999999998,0.027889999999999998
HUN,Hungary,1965,1.83104,0.11735999999999999,0.02561
HUN,Hungary,1966,1.8989500000000001,0.11913,0.02529
HUN,Hungary,1967,2.0270500000000005,0.12395,0.0248
HUN,Hungary,1968,2.08081,0.12348,0.02402
HUN,Hungary,1969,2.05172,0.12355,0.024489999999999998
HUN,Hungary,1970,1.9888700000000004,0.11554999999999999,0.023
HUN,Hungary,1971,1.9409200000000004,0.11201,0.0216
HUN,Hungary,1972,1.9398799999999996,0.11012,0.02225
HUN,Hungary,1973,1.9424699999999997,0.11086,0.021020000000000004
HUN,Hungary,1974,2.2881500000000004,0.12395,0.02346
HUN,Hungary,1975,2.3656699999999997,0.12355,0.022269999999999998
HUN,Hungary,1976,2.2497000000000007,0.11196,0.02028
HUN,Hungary,1977,2.1681200000000005,0.10733000000000001,0.02078
HUN,Hungary,1978,2.078280000000001,0.09595999999999999,0.01763
HUN,Hungary,1979,2.01764,0.09026,0.0167
HUN,Hungary,1980,1.9147399999999997,0.08274000000000001,0.015269999999999999
HUN,Hungary,1981,1.8818500000000002,0.07992,0.014870000000000001
HUN,Hungary,1982,1.8057599999999998,0.07527,0.01351
HUN,Hungary,1983,1.7612800000000002,0.07305,0.01321
HUN,Hungary,1984,1.77432,0.07211,0.012410000000000001
HUN,Hungary,1985,1.8739200000000003,0.08004,0.01323
HUN,Hungary,1986,1.86854,0.08612,0.013989999999999999
HUN,Hungary,1987,1.8535599999999999,0.08904,0.01457
HUN,Hungary,1988,1.84572,0.08894,0.01448
HUN,Hungary,1989,1.8380100000000004,0.09155,0.015
HUN,Hungary,1990,1.8677900000000003,0.09512000000000001,0.015029999999999998
HUN,Hungary,1991,1.8751799999999998,0.09904999999999999,0.016149999999999998
HUN,Hungary,1992,1.775560000000001,0.09938,0.0162
HUN,Hungary,1993,1.6865600000000003,0.09977,0.01728
HUN,Hungary,1994,1.64158,0.10649,0.01755
HUN,Hungary,1995,1.5712800000000002,0.10361999999999999,0.01729
HUN,Hungary,1996,1.45836,0.10192,0.01692
HUN,Hungary,1997,1.37735,0.10289000000000001,0.01705
HUN,Hungary,1998,1.3265800000000003,0.10162,0.01667
HUN,Hungary,1999,1.28416,0.10389000000000001,0.01688
HUN,Hungary,2000,1.3211499999999998,0.11582,0.01868
HUN,Hungary,2001,1.3101199999999997,0.1255,0.02009
HUN,Hungary,2002,1.3034000000000001,0.13219999999999998,0.02185
HUN,Hungary,2003,1.27235,0.13516,0.02141
HUN,Hungary,2004,1.2763799999999996,0.1462,0.0232
HUN,Hungary,2005,1.3068100000000002,0.15877,0.02502
HUN,Hungary,2006,1.3402900000000002,0.16982,0.02528
HUN,Hungary,2007,1.3161999999999998,0.17748999999999998,0.02867
HUN,Hungary,2008,1.34799,0.1911,0.0303
HUN,Hungary,2009,1.3216199999999996,0.19994999999999996,0.031939999999999996
HUN,Hungary,2010,1.2503199999999999,0.20556000000000002,0.03364
HUN,Hungary,2011,1.25777,0.21578999999999998,0.036449999999999996
HUN,Hungary,2012,1.33811,0.23153,0.03879
HUN,Hungary,2013,1.34079,0.24162999999999998,0.04219
HUN,Hungary,2014,1.4120499999999996,0.2601,0.04479
HUN,Hungary,2015,1.44136,0.27717,0.049769999999999995
HUN,Hungary,2016,1.4960299999999993,0.28874,0.05161
HUN,Hungary,2017,1.4962999999999997,0.29991,0.05488
HUN,Hungary,2018,1.4875,0.30167,0.05792
HUN,Hungary,2019,1.4918699999999998,0.30987,0.058980000000000005
HUN,Hungary,2020,1.5626000000000002,0.32455999999999996,0.06208999999999999
HUN,Hungary,2021,1.61187,0.34265,0.08189
HUN,Hungary,2022,1.54935,0.32158000000000003,0.07712000000000001
HUN,Hungary,2023,1.5057199999999997,0.3218,0.07973000000000001
HUN,Hungary,2024,1.3853699999999998,0.30088,0.07495
IRL,Ireland,1955,3.3586,1.00868,0.29225999999999996
IRL,Ireland,1956,3.37055,1.00593,0.28608
IRL,Ireland,1957,3.4679399999999996,1.03896,0.30693000000000004
IRL,Ireland,1958,3.45495,1.0182900000000001,0.2898
IRL,Ireland,1959,3.594170000000001,1.0544,0.29181999999999997
IRL,Ireland,1960,3.7519199999999997,1.07897,0.30241
IRL,Ireland,1961,3.7944700000000005,1.07129,0.30685
IRL,Ireland,1962,3.95462,1.10229,0.31426000000000004
IRL,Ireland,1963,4.06089,1.09585,0.31301
IRL,Ireland,1964,4.117069999999999,1.09762,0.32188
IRL,Ireland,1965,4.07832,1.07152,0.30902
IRL,Ireland,1966,3.9759100000000007,1.02948,0.29697
IRL,Ireland,1967,3.8743800000000004,0.9934000000000001,0.28698999999999997
IRL,Ireland,1968,3.7908500000000003,0.9429799999999999,0.26423
IRL,Ireland,1969,3.8423700000000003,0.93725,0.26464
IRL,Ireland,1970,3.8629300000000004,0.91285,0.24722
IRL,Ireland,1971,3.9537300000000015,0.9077400000000001,0.25217
IRL,Ireland,1972,3.86534,0.87414,0.23842999999999998
IRL,Ireland,1973,3.72549,0.8199900000000001,0.22593
IRL,Ireland,1974,3.5967900000000004,0.79516,0.22121
IRL,Ireland,1975,3.372680000000001,0.72116,0.20440000000000003
IRL,Ireland,1976,3.2846800000000003,0.68725,0.19508
IRL,Ireland,1977,3.2388600000000007,0.66737,0.18456
IRL,Ireland,1978,3.20684,0.65467,0.17085
IRL,Ireland,1979,3.21065,0.6206499999999999,0.15839999999999999
IRL,Ireland,1980,3.20308,0.63254,0.15617
IRL,Ireland,1981,3.055849999999999,0.59734,0.14307
IRL,Ireland,1982,2.9487500000000004,0.57907,0.13635
IRL,Ireland,1983,2.7496099999999992,0.5405,0.13326000000000002
IRL,Ireland,1984,2.5861799999999997,0.4992,0.11756
IRL,Ireland,1985,2.4943800000000005,0.48090999999999995,0.11316999999999999
IRL,Ireland,1986,2.4458099999999994,0.47276,0.10777999999999999
IRL,Ireland,1987,2.31518,0.44112999999999997,0.10115
IRL,Ireland,1988,2.1706,0.40463000000000005,0.09043000000000001
IRL,Ireland,1989,2.0775300000000008,0.39588999999999996,0.08736000000000001
IRL,Ireland,1990,2.11114,0.39307000000000003,0.08067
IRL,Ireland,1991,2.07779,0.39327999999999996,0.07961
IRL,Ireland,1992,1.9909199999999998,0.37960000000000005,0.07489
IRL,Ireland,1993,1.9039199999999998,0.36452999999999997,0.07374
IRL,Ireland,1994,1.8462999999999998,0.35775,0.06633
IRL,Ireland,1995,1.84263,0.36616000000000004,0.06792
IRL,Ireland,1996,1.8834300000000004,0.37726000000000004,0.06071
IRL,Ireland,1997,1.9341099999999998,0.39832,0.06965
IRL,Ireland,1998,1.9413599999999998,0.41179000000000004,0.0689
IRL,Ireland,1999,1.9006700000000005,0.40495000000000003,0.06638000000000001
IRL,Ireland,2000,1.8880799999999995,0.42234,0.06852
IRL,Ireland,2001,1.9369600000000002,0.44413,0.07129
IRL,Ireland,2002,1.9681200000000003,0.47149,0.07341
IRL,Ireland,2003,1.9580199999999999,0.48694,0.07923
IRL,Ireland,2004,1.9287400000000001,0.49958,0.08154
IRL,Ireland,2005,1.85918,0.51335,0.08607999999999999
IRL,Ireland,2006,1.9100799999999996,0.53901,0.09313
IRL,Ireland,2007,2.0070099999999997,0.5733999999999999,0.10038
IRL,Ireland,2008,2.05922,0.59158,0.10391
IRL,Ireland,2009,2.0538799999999995,0.59758,0.10891999999999999
IRL,Ireland,2010,2.04658,0.59702,0.11145000000000001
IRL,Ireland,2011,2.0252199999999996,0.60036,0.11421
IRL,Ireland,2012,1.9816099999999999,0.60195,0.11724
IRL,Ireland,2013,1.9252200000000002,0.59546,0.11522000000000002
IRL,Ireland,2014,1.8916700000000002,0.59404,0.11703
IRL,Ireland,2015,1.8521400000000001,0.58734,0.11644
IRL,Ireland,2016,1.8069300000000001,0.58826,0.12040000000000001
IRL,Ireland,2017,1.7577099999999999,0.57911,0.11599000000000001
IRL,Ireland,2018,1.7418900000000006,0.58305,0.12104000000000001
IRL,Ireland,2019,1.69393,0.5805100000000001,0.11774000000000001
IRL,Ireland,2020,1.6267099999999997,0.5622400000000001,0.1143
IRL,Ireland,2021,1.7213999999999998,0.61498,0.12049000000000001
IRL,Ireland,2022,1.5341100000000005,0.5443100000000001,0.11259
IRL,Ireland,2023,1.5200099999999999,0.5401800000000001,0.15211
ISL,Iceland,1853,5.66199,2.0282600000000004,0.7350800000000001
ISL,Iceland,1854,5.455,1.989045,0.72939
ISL,Iceland,1855,5.24801,1.94983,0.7237
ISL,Iceland,1856,4.99801,1.7389000000000001,0.65368
ISL,Iceland,1857,5.401020000000001,2.00678,0.75479
ISL,Iceland,1858,5.68649,2.09563,0.79749
ISL,Iceland,1859,5.09901,1.87782,0.72255
ISL,Iceland,1860,4.579980000000001,1.63373,0.61667
ISL,Iceland,1861,4.634530000000001,1.7401700000000002,0.66923
ISL,Iceland,1862,4.86202,1.8266299999999998,0.70876
ISL,Iceland,1863,4.751009999999999,1.8429799999999998,0.7198499999999999
ISL,Iceland,1864,4.947019999999998,1.8971799999999999,0.73337
ISL,Iceland,1865,4.877499999999999,1.83554,0.70407
ISL,Iceland,1866,4.717509999999999,1.7375699999999998,0.65389
ISL,Iceland,1867,4.912019999999997,1.8351,0.7336699999999999
ISL,Iceland,1868,4.341990000000001,1.6821000000000002,0.65406
ISL,Iceland,1869,3.909,1.4181399999999997,0.55451
ISL,Iceland,1870,4.02801,1.45162,0.5389200000000001
ISL,Iceland,1871,4.0539999999999985,1.56934,0.60699
ISL,Iceland,1872,4.094980000000001,1.5355,0.58494
ISL,Iceland,1873,4.418,1.6280499999999998,0.61242
ISL,Iceland,1874,4.217990000000001,1.6604299999999999,0.6603100000000001
ISL,Iceland,1875,4.255489999999999,1.64474,0.62739
ISL,Iceland,1876,4.47752,1.8175299999999999,0.68505
ISL,Iceland,1877,4.174989999999999,1.6061599999999998,0.60154
ISL,Iceland,1878,4.50052,1.7097399999999998,0.62993
ISL,Iceland,1879,4.229009999999999,1.61503,0.62083
ISL,Iceland,1880,4.24598,1.62365,0.62898
ISL,Iceland,1881,4.293990000000001,1.67407,0.6483399999999999
ISL,Iceland,1882,4.207510000000001,1.5834800000000002,0.60151
ISL,Iceland,1883,3.91199,1.52109,0.5649
ISL,Iceland,1884,4.2495199999999995,1.6068099999999998,0.6081099999999999
ISL,Iceland,1885,4.045979999999999,1.48006,0.54772
ISL,Iceland,1886,3.81901,1.45133,0.56708
ISL,Iceland,1887,3.6320399999999995,1.3892699999999998,0.52787
ISL,Iceland,1888,3.5184999999999995,1.2727300000000001,0.46923000000000004
ISL,Iceland,1889,4.04101,1.44661,0.54948
ISL,Iceland,1890,4.067019999999999,1.55333,0.61931
ISL,Iceland,1891,4.3355,1.55531,0.6235299999999999
ISL,Iceland,1892,4.12702,1.57426,0.6416700000000001
ISL,Iceland,1893,4.201969999999999,1.50625,0.5818
ISL,Iceland,1894,3.9395100000000007,1.41655,0.54999
ISL,Iceland,1895,4.4594700000000005,1.57884,0.58118
ISL,Iceland,1896,4.227,1.5209599999999999,0.5607800000000001
ISL,Iceland,1897,4.240499999999999,1.4752999999999998,0.55092
ISL,Iceland,1898,4.0545,1.42228,0.52609
ISL,Iceland,1899,3.9399900000000003,1.33174,0.48686
ISL,Iceland,1900,3.929490000000001,1.4769199999999998,0.56215
ISL,Iceland,1901,3.8585199999999995,1.3499700000000001,0.52991
ISL,Iceland,1902,3.9485099999999997,1.24448,0.46876
ISL,Iceland,1903,4.0050099999999995,1.3451300000000002,0.50225
ISL,Iceland,1904,4.0865,1.3449200000000001,0.50201
ISL,Iceland,1905,4.01949,1.38992,0.56005
ISL,Iceland,1906,4.13699,1.41709,0.54402
ISL,Iceland,1907,4.03548,1.30054,0.47048
ISL,Iceland,1908,4.01252,1.40499,0.5299
ISL,Iceland,1909,4.00004,1.33014,0.4799
ISL,Iceland,1910,3.7870000000000004,1.341,0.49788
ISL,Iceland,1911,3.7965099999999996,1.2972899999999998,0.46070999999999995
ISL,Iceland,1912,3.8195199999999994,1.3377599999999998,0.5088
ISL,Iceland,1913,3.7594899999999996,1.3592199999999999,0.51403
ISL,Iceland,1914,3.8980199999999994,1.32364,0.5009699999999999
ISL,Iceland,1915,4.0000100000000005,1.3414000000000001,0.5024200000000001
ISL,Iceland,1916,3.8095100000000004,1.25204,0.47152000000000005
ISL,Iceland,1917,3.8185,1.2551999999999999,0.47384
ISL,Iceland,1918,3.77649,1.14428,0.41264
ISL,Iceland,1919,3.62198,1.13863,0.42256
ISL,Iceland,1920,3.958999999999999,1.2295199999999997,0.45275999999999994
ISL,Iceland,1921,3.86749,1.17712,0.44805
ISL,Iceland,1922,3.72201,1.11527,0.4019
ISL,Iceland,1923,3.77398,1.16164,0.40995
ISL,Iceland,1924,3.6240300000000008,1.21614,0.43828
ISL,Iceland,1925,3.5855200000000007,1.11997,0.39310999999999996
ISL,Iceland,1926,3.7129700000000008,1.19074,0.42647999999999997
ISL,Iceland,1927,3.5940000000000003,1.1655799999999998,0.43024
ISL,Iceland,1928,3.3984799999999997,1.0923600000000002,0.40084000000000003
ISL,Iceland,1929,3.4655,1.1109,0.4047
ISL,Iceland,1930,3.584520000000001,1.04966,0.37426000000000004
ISL,Iceland,1931,3.5254899999999996,1.04358,0.38452000000000003
ISL,Iceland,1932,3.309980000000001,0.9227000000000001,0.32053
ISL,Iceland,1933,3.066500000000001,0.91316,0.34056
ISL,Iceland,1934,3.099500000000001,0.85506,0.3238
ISL,Iceland,1935,2.9880200000000006,0.76624,0.26603
ISL,Iceland,1936,2.9754900000000006,0.80752,0.31052
ISL,Iceland,1937,2.7784899999999997,0.7360199999999999,0.26732
ISL,Iceland,1938,2.7115299999999993,0.65637,0.23645
ISL,Iceland,1939,2.6795,0.72226,0.26913
ISL,Iceland,1940,2.75052,0.6514000000000001,0.223
ISL,Iceland,1941,2.9074999999999998,0.6882999999999999,0.24374
ISL,Iceland,1942,3.2605,0.78471,0.28035
ISL,Iceland,1943,3.35753,0.72811,0.24686
ISL,Iceland,1944,3.3405,0.69655,0.22318000000000002
ISL,Iceland,1945,3.550509999999999,0.80854,0.27521
ISL,Iceland,1946,3.4659999999999997,0.7546499999999999,0.25718
ISL,Iceland,1947,3.6655099999999994,0.7311500000000001,0.23332
ISL,Iceland,1948,3.724,0.76594,0.24689999999999998
ISL,Iceland,1949,3.7309799999999997,0.7302799999999999,0.22893
ISL,Iceland,1950,3.855480000000001,0.76855,0.25331000000000004
ISL,Iceland,1951,3.7150000000000003,0.713,0.21575
ISL,Iceland,1952,3.7865299999999995,0.72723,0.2298
ISL,Iceland,1953,3.9379999999999997,0.7497800000000001,0.23863
ISL,Iceland,1954,3.90802,0.68584,0.20894000000000001
ISL,Iceland,1955,4.072980000000001,0.7248700000000001,0.22266000000000002
ISL,Iceland,1956,4.139,0.7389399999999999,0.24244
ISL,Iceland,1957,4.19951,0.7203299999999999,0.23038999999999998
ISL,Iceland,1958,4.086,0.71329,0.21112000000000003
ISL,Iceland,1959,4.2369900000000005,0.77427,0.25206
ISL,Iceland,1960,4.303469999999998,0.74156,0.22119999999999998
ISL,Iceland,1961,3.9269300000000014,0.6485899999999999,0.18978
ISL,Iceland,1962,3.9931999999999994,0.6982900000000001,0.20864
ISL,Iceland,1963,3.9930100000000004,0.61805,0.18492
ISL,Iceland,1964,3.8810499999999997,0.64745,0.1888
ISL,Iceland,1965,3.7277400000000007,0.63742,0.18742999999999999
ISL,Iceland,1966,3.58663,0.57786,0.17001
ISL,Iceland,1967,3.284770000000001,0.5225399999999999,0.14286
ISL,Iceland,1968,3.065019999999999,0.48483000000000004,0.14100000000000001
ISL,Iceland,1969,2.99021,0.45445,0.1139
ISL,Iceland,1970,2.8141599999999998,0.39877,0.11383
ISL,Iceland,1971,2.9200600000000003,0.37684,0.0944
ISL,Iceland,1972,3.0923299999999996,0.40950999999999993,0.08832
ISL,Iceland,1973,2.9416699999999993,0.35485,0.10002
ISL,Iceland,1974,2.657000000000001,0.30593,0.06866
ISL,Iceland,1975,2.647980000000001,0.3164699999999999,0.07172999999999999
ISL,Iceland,1976,2.52283,0.28077,0.07048000000000001
ISL,Iceland,1977,2.3124000000000007,0.28342999999999996,0.06484999999999999
ISL,Iceland,1978,2.34864,0.24894,0.05319
ISL,Iceland,1979,2.4881900000000003,0.25819000000000003,0.044120000000000006
ISL,Iceland,1980,2.47699,0.27448,0.04375
ISL,Iceland,1981,2.3319799999999997,0.25996,0.040580000000000005
ISL,Iceland,1982,2.26431,0.23648999999999998,0.053649999999999996
ISL,Iceland,1983,2.24399,0.23759000000000002,0.050100000000000006
ISL,Iceland,1984,2.0804499999999995,0.22454999999999997,0.03401
ISL,Iceland,1985,1.9333099999999999,0.21255999999999997,0.03134
ISL,Iceland,1986,1.93325,0.20215,0.03369
ISL,Iceland,1987,2.0723400000000005,0.23603999999999997,0.04264
ISL,Iceland,1988,2.27092,0.25593,0.03896
ISL,Iceland,1989,2.20141,0.2781,0.04645
ISL,Iceland,1990,2.3089500000000003,0.28553,0.0353
ISL,Iceland,1991,2.18709,0.31212,0.05061
ISL,Iceland,1992,2.2113699999999996,0.3114,0.05042
ISL,Iceland,1993,2.2218900000000006,0.32030000000000003,0.05883
ISL,Iceland,1994,2.14172,0.31616,0.049530000000000005
ISL,Iceland,1995,2.0780900000000004,0.29611,0.0445
ISL,Iceland,1996,2.1190300000000004,0.32059000000000004,0.043649999999999994
ISL,Iceland,1997,2.03617,0.29596,0.048089999999999994
ISL,Iceland,1998,2.0455900000000002,0.30309,0.053649999999999996
ISL,Iceland,1999,1.9925499999999998,0.30404000000000003,0.040970000000000006
ISL,Iceland,2000,2.0784800000000003,0.30547,0.05363
ISL,Iceland,2001,1.95163,0.31998,0.050350000000000006
ISL,Iceland,2002,1.9341100000000002,0.3256,0.053559999999999997
ISL,Iceland,2003,1.9900999999999995,0.30498000000000003,0.05979999999999999
ISL,Iceland,2004,2.0393399999999997,0.33713999999999994,0.05789999999999999
ISL,Iceland,2005,2.0483200000000004,0.34885999999999995,0.05734
ISL,Iceland,2006,2.07923,0.36845000000000006,0.057390000000000004
ISL,Iceland,2007,2.0880399999999995,0.3555,0.05634
ISL,Iceland,2008,2.1539900000000003,0.41162,0.07381
ISL,Iceland,2009,2.2278499999999997,0.41754,0.07982
ISL,Iceland,2010,2.2415,0.4471,0.07411000000000001
ISL,Iceland,2011,2.089599999999999,0.40295000000000003,0.07970000000000001
ISL,Iceland,2012,2.1079800000000004,0.41478000000000004,0.07824
ISL,Iceland,2013,1.9989600000000003,0.42007,0.08419
ISL,Iceland,2014,1.9939399999999998,0.4001,0.07200999999999999
ISL,Iceland,2015,1.86025,0.381,0.07142000000000001
ISL,Iceland,2016,1.8010700000000002,0.38669,0.08356
ISL,Iceland,2017,1.7584599999999997,0.36501,0.07556
ISL,Iceland,2018,1.7567199999999998,0.37107999999999997,0.07277
ISL,Iceland,2019,1.8061800000000003,0.40797000000000005,0.09089
ISL,Iceland,2020,1.7926,0.37215,0.08044
ISL,Iceland,2021,1.90417,0.41423,0.08297
ISL,Iceland,2022,1.6703299999999996,0.36278,0.07679
ISL,Iceland,2023,1.59242,0.33331000000000005,0.06776
ISL,Iceland,2024,1.5583799999999999,0.34277,0.07355
ITA,Italy,1930,3.381979999999999,0.93923,0.32867999999999997
ITA,Italy,1931,3.2089899999999996,0.86136,0.30296
ITA,Italy,1932,3.0584999999999996,0.8195399999999999,0.28695
ITA,Italy,1933,3.041,0.8230799999999999,0.2915
ITA,Italy,1934,2.9970100000000004,0.80422,0.28451
ITA,Italy,1935,2.9764900000000005,0.79125,0.27881
ITA,Italy,1936,2.8704899999999993,0.76034,0.26503
ITA,Italy,1937,2.9329799999999993,0.74054,0.25424
ITA,Italy,1938,3.050509999999999,0.75206,0.25582
ITA,Italy,1939,3.0679900000000004,0.75622,0.25758
ITA,Italy,1940,3.07251,0.7552399999999999,0.25664
ITA,Italy,1941,2.74252,0.7144699999999999,0.24410000000000004
ITA,Italy,1942,2.69147,0.72805,0.24967999999999999
ITA,Italy,1943,2.6065300000000002,0.7364799999999999,0.25507
ITA,Italy,1944,2.3895299999999997,0.66183,0.22934
ITA,Italy,1945,2.36752,0.65288,0.22827000000000003
ITA,Italy,1946,3.0110200000000003,0.73256,0.23829
ITA,Italy,1947,2.8915000000000006,0.68437,0.22719999999999999
ITA,Italy,1948,2.8330399999999996,0.65511,0.21716000000000002
ITA,Italy,1949,2.6219900000000003,0.5959399999999999,0.19552999999999998
ITA,Italy,1950,2.4919900000000004,0.55715,0.18267
ITA,Italy,1951,2.344990000000001,0.51031,0.1651
ITA,Italy,1952,2.3366000000000002,0.49986,0.1494
ITA,Italy,1953,2.3105599999999997,0.48482000000000003,0.14069
ITA,Italy,1954,2.3677300000000003,0.48936999999999997,0.14093
ITA,Italy,1955,2.34931,0.47307,0.13456
ITA,Italy,1956,2.3522500000000006,0.45993000000000006,0.13066
ITA,Italy,1957,2.34989,0.4454999999999999,0.12468
ITA,Italy,1958,2.33015,0.42836,0.11907000000000001
ITA,Italy,1959,2.4072399999999994,0.43342,0.11946999999999999
ITA,Italy,1960,2.4400700000000004,0.42995999999999995,0.11882999999999999
ITA,Italy,1961,2.4448799999999995,0.41678,0.11232
ITA,Italy,1962,2.5023100000000005,0.42126,0.1114
ITA,Italy,1963,2.5870400000000005,0.41973,0.10665
ITA,Italy,1964,2.7418499999999995,0.43755,0.11043
ITA,Italy,1965,2.70262,0.42516,0.1076
ITA,Italy,1966,2.65943,0.42116,0.10475000000000001
ITA,Italy,1967,2.5651300000000004,0.39291999999999994,0.09747999999999998
ITA,Italy,1968,2.5215199999999998,0.38049,0.09292
ITA,Italy,1969,2.5348900000000003,0.38701,0.09405000000000001
ITA,Italy,1970,2.4517200000000003,0.35875,0.08776
ITA,Italy,1971,2.43609,0.34547,0.08529
ITA,Italy,1972,2.38547,0.3215,0.0798
ITA,Italy,1973,2.365379999999999,0.30761,0.07718
ITA,Italy,1974,2.3545900000000004,0.29782000000000003,0.07599
ITA,Italy,1975,2.2294799999999997,0.27129000000000003,0.06827
ITA,Italy,1976,2.12807,0.24794,0.061619999999999994
ITA,Italy,1977,1.9908699999999993,0.22192,0.053059999999999996
ITA,Italy,1978,1.88558,0.20395999999999997,0.04736
ITA,Italy,1979,1.77465,0.18333,0.03911
ITA,Italy,1980,1.69646,0.17026,0.03529
ITA,Italy,1981,1.59826,0.16105,0.0318
ITA,Italy,1982,1.6020400000000001,0.16035,0.030690000000000002
ITA,Italy,1983,1.5369700000000004,0.15627000000000002,0.02867
ITA,Italy,1984,1.4834799999999997,0.15385000000000001,0.02774
ITA,Italy,1985,1.44888,0.15403,0.02728
ITA,Italy,1986,1.3716199999999996,0.14891,0.025889999999999996
ITA,Italy,1987,1.35135,0.15502,0.02619
ITA,Italy,1988,1.3835399999999995,0.1666,0.02735
ITA,Italy,1989,1.3470899999999997,0.16789,0.026680000000000002
ITA,Italy,1990,1.35859,0.17592999999999998,0.028699999999999996
ITA,Italy,1991,1.3225400000000005,0.17724,0.028269999999999997
ITA,Italy,1992,1.31761,0.18714000000000003,0.03146
ITA,Italy,1993,1.2597099999999999,0.18358000000000002,0.029880000000000004
ITA,Italy,1994,1.2193599999999998,0.18595,0.03073
ITA,Italy,1995,1.1933200000000004,0.19335000000000002,0.03257
ITA,Italy,1996,1.2172300000000003,0.20471,0.034
ITA,Italy,1997,1.2269299999999996,0.21685000000000001,0.03714
ITA,Italy,1998,1.2139399999999998,0.22010000000000002,0.03639
ITA,Italy,1999,1.2330199999999998,0.23581000000000002,0.03899999999999999
ITA,Italy,2000,1.25627,0.24652000000000002,0.04074
ITA,Italy,2001,1.25087,0.25682000000000005,0.042300000000000004
ITA,Italy,2002,1.2688299999999997,0.26988,0.04467
ITA,Italy,2003,1.2871400000000002,0.28714,0.04838
ITA,Italy,2004,1.3384199999999997,0.30474999999999997,0.05161
ITA,Italy,2005,1.33179,0.31223,0.05455
