code,country,birth_year,crossed,cross_age,max_obs_age,final_ccfr,status
DNK,Denmark,1921,TRUE,35,55,2.3511500000000005,crossed
DNK,Denmark,1922,TRUE,35,55,2.3384199999999993,crossed
DNK,Denmark,1923,TRUE,35,55,2.33326,crossed
DNK,Denmark,1924,TRUE,35,55,2.33476,crossed
DNK,Denmark,1925,TRUE,35,55,2.331530000000001,crossed
DNK,Denmark,1926,TRUE,34,55,2.3480900000000005,crossed
DNK,Denmark,1927,TRUE,34,55,2.3485800000000006,crossed
DNK,Denmark,1928,TRUE,34,55,2.35667,crossed
DNK,Denmark,1929,TRUE,34,55,2.3267100000000003,crossed
DNK,Denmark,1930,TRUE,34,55,2.3496200000000007,crossed
DNK,Denmark,1931,TRUE,33,55,2.37307,crossed
DNK,Denmark,1932,TRUE,33,55,2.3704799999999993,crossed
DNK,Denmark,1933,TRUE,33,55,2.3840399999999993,crossed
DNK,Denmark,1934,TRUE,32,55,2.3922499999999998,crossed
DNK,Denmark,1935,TRUE,32,55,2.3881500000000004,crossed
DNK,Denmark,1936,TRUE,32,55,2.3666899999999997,crossed
DNK,Denmark,1937,TRUE,33,55,2.3325899999999997,crossed
DNK,Denmark,1938,TRUE,33,55,2.3151699999999997,crossed
DNK,Denmark,1939,TRUE,33,55,2.280090000000001,crossed
DNK,Denmark,1940,TRUE,33,55,2.2499600000000006,crossed
DNK,Denmark,1941,TRUE,34,55,2.23213,crossed
DNK,Denmark,1942,TRUE,34,55,2.184270000000001,crossed
DNK,Denmark,1943,TRUE,35,55,2.151540000000001,crossed
DNK,Denmark,1944,TRUE,36,55,2.11881,crossed
DNK,Denmark,1945,TRUE,38,55,2.083040000000001,crossed
DNK,Denmark,1946,FALSE,NA,55,2.0398599999999996,never
DNK,Denmark,1947,FALSE,NA,55,2.0196699999999996,never
DNK,Denmark,1948,FALSE,NA,55,1.9854600000000002,never
DNK,Denmark,1949,FALSE,NA,55,1.9587899999999996,never
DNK,Denmark,1950,FALSE,NA,55,1.9109300000000002,never
DNK,Denmark,1951,FALSE,NA,55,1.9021300000000003,never
DNK,Denmark,1952,FALSE,NA,55,1.8821999999999999,never
DNK,Denmark,1953,FALSE,NA,55,1.8446500000000001,never
DNK,Denmark,1954,FALSE,NA,55,1.85732,never
DNK,Denmark,1955,FALSE,NA,55,1.8404899999999997,never
DNK,Denmark,1956,FALSE,NA,55,1.8405499999999997,never
DNK,Denmark,1957,FALSE,NA,55,1.8503400000000003,never
DNK,Denmark,1958,FALSE,NA,55,1.8637400000000004,never
DNK,Denmark,1959,FALSE,NA,55,1.86289,never
DNK,Denmark,1960,FALSE,NA,55,1.89022,never
DNK,Denmark,1961,FALSE,NA,55,1.9047999999999996,never
DNK,Denmark,1962,FALSE,NA,55,1.9104199999999998,never
DNK,Denmark,1963,FALSE,NA,55,1.9193800000000003,never
DNK,Denmark,1964,FALSE,NA,55,1.9319099999999998,never
DNK,Denmark,1965,FALSE,NA,55,1.9340599999999997,never
DNK,Denmark,1966,FALSE,NA,55,1.9380799999999998,never
DNK,Denmark,1967,FALSE,NA,55,1.9274199999999992,never
DNK,Denmark,1968,FALSE,NA,55,1.96603,never
DNK,Denmark,1969,FALSE,NA,55,1.9699300000000002,never
DNK,Denmark,1970,FALSE,NA,55,1.9903400000000002,never
DNK,Denmark,1971,FALSE,NA,54,1.95151,never
DNK,Denmark,1972,FALSE,NA,53,1.9551800000000004,never
DNK,Denmark,1973,FALSE,NA,52,1.9603700000000002,never
DNK,Denmark,1974,FALSE,NA,51,1.9635399999999996,never
DNK,Denmark,1975,FALSE,NA,50,1.9517000000000004,never
DNK,Denmark,1976,FALSE,NA,49,1.96523,never
DNK,Denmark,1977,FALSE,NA,48,1.9531200000000006,never
DNK,Denmark,1978,FALSE,NA,47,1.94463,never
DNK,Denmark,1979,FALSE,NA,46,1.9153299999999998,never
DNK,Denmark,1980,FALSE,NA,45,1.9172599999999995,never
DNK,Denmark,1981,FALSE,NA,44,1.87234,never
DNK,Denmark,1982,FALSE,NA,43,1.8679299999999999,censored
DNK,Denmark,1983,FALSE,NA,42,1.8223600000000002,censored
DNK,Denmark,1984,FALSE,NA,41,1.8088099999999998,censored
DNK,Denmark,1985,FALSE,NA,40,1.73939,censored
DNK,Denmark,1986,FALSE,NA,39,1.7064900000000003,censored
DNK,Denmark,1987,FALSE,NA,38,1.6599499999999998,censored
DNK,Denmark,1988,FALSE,NA,37,1.5995000000000001,censored
DNK,Denmark,1989,FALSE,NA,36,1.49768,censored
DNK,Denmark,1990,FALSE,NA,35,1.3824699999999996,censored
DNK,Denmark,1991,FALSE,NA,34,1.2645899999999999,censored
DNK,Denmark,1992,FALSE,NA,33,1.1289099999999999,censored
DNK,Denmark,1993,FALSE,NA,32,0.98648,censored
DNK,Denmark,1994,FALSE,NA,31,0.83179,censored
DNK,Denmark,1995,FALSE,NA,30,0.66706,censored
DNK,Denmark,1996,FALSE,NA,29,0.5067,censored
DNK,Denmark,1997,FALSE,NA,28,0.36835,censored
DNK,Denmark,1998,FALSE,NA,27,0.25199,censored
DNK,Denmark,1999,FALSE,NA,26,0.16720000000000002,censored
DNK,Denmark,2000,FALSE,NA,25,0.11559,censored
DNK,Denmark,2001,FALSE,NA,24,0.06854,censored
DNK,Denmark,2002,FALSE,NA,23,0.03926,censored
DNK,Denmark,2003,FALSE,NA,22,0.023309999999999997,censored
DNK,Denmark,2004,FALSE,NA,21,0.0121,censored
DNK,Denmark,2005,FALSE,NA,20,0.005730000000000001,censored
DNK,Denmark,2006,FALSE,NA,19,0.00155,censored
DNK,Denmark,2007,FALSE,NA,18,7.999999999999999e-4,censored
DNK,Denmark,2008,FALSE,NA,17,3.8e-4,censored
DNK,Denmark,2009,FALSE,NA,16,6e-5,censored
DNK,Denmark,2010,FALSE,NA,15,0,censored
DNK,Denmark,2011,FALSE,NA,14,0,censored
DNK,Denmark,2012,FALSE,NA,13,0,censored
ESP,Spain,1907,TRUE,33,55,3.08068,crossed
ESP,Spain,1908,TRUE,33,55,3.0382800000000008,crossed
ESP,Spain,1909,TRUE,34,55,2.97939,crossed
ESP,Spain,1910,TRUE,34,55,2.8962299999999996,crossed
ESP,Spain,1911,TRUE,35,55,2.808129999999999,crossed
ESP,Spain,1912,TRUE,35,55,2.7298900000000006,crossed
ESP,Spain,1913,TRUE,36,55,2.66236,crossed
ESP,Spain,1914,TRUE,36,55,2.6068200000000004,crossed
ESP,Spain,1915,TRUE,36,55,2.56325,crossed
ESP,Spain,1916,TRUE,36,55,2.534659999999999,crossed
ESP,Spain,1917,TRUE,36,55,2.5200199999999997,crossed
ESP,Spain,1918,TRUE,36,55,2.51446,crossed
ESP,Spain,1919,TRUE,36,55,2.51573,crossed
ESP,Spain,1920,TRUE,36,55,2.5142800000000007,crossed
ESP,Spain,1921,TRUE,37,55,2.51397,crossed
ESP,Spain,1922,TRUE,37,55,2.5174899999999996,crossed
ESP,Spain,1923,TRUE,36,55,2.5255799999999993,crossed
ESP,Spain,1924,TRUE,36,55,2.5304299999999995,crossed
ESP,Spain,1925,TRUE,36,55,2.5285800000000003,crossed
ESP,Spain,1926,TRUE,36,55,2.53086,crossed
ESP,Spain,1927,TRUE,36,55,2.5375900000000002,crossed
ESP,Spain,1928,TRUE,36,55,2.5497400000000003,crossed
ESP,Spain,1929,TRUE,36,55,2.56862,crossed
ESP,Spain,1930,TRUE,36,55,2.59123,crossed
ESP,Spain,1931,TRUE,35,55,2.6174999999999984,crossed
ESP,Spain,1932,TRUE,35,55,2.645740000000001,crossed
ESP,Spain,1933,TRUE,35,55,2.6667500000000004,crossed
ESP,Spain,1934,TRUE,34,55,2.6805600000000007,crossed
ESP,Spain,1935,TRUE,34,55,2.682580000000001,crossed
ESP,Spain,1936,TRUE,34,55,2.6742200000000005,crossed
ESP,Spain,1937,TRUE,34,55,2.6633800000000005,crossed
ESP,Spain,1938,TRUE,34,55,2.6598899999999994,crossed
ESP,Spain,1939,TRUE,34,55,2.6341600000000005,crossed
ESP,Spain,1940,TRUE,34,55,2.610560000000001,crossed
ESP,Spain,1941,TRUE,34,55,2.5629100000000005,crossed
ESP,Spain,1942,TRUE,34,55,2.5213300000000003,crossed
ESP,Spain,1943,TRUE,34,55,2.4953800000000004,crossed
ESP,Spain,1944,TRUE,34,55,2.46324,crossed
ESP,Spain,1945,TRUE,34,55,2.4298300000000004,crossed
ESP,Spain,1946,TRUE,34,55,2.40936,crossed
ESP,Spain,1947,TRUE,34,55,2.3373700000000004,crossed
ESP,Spain,1948,TRUE,35,55,2.29903,crossed
ESP,Spain,1949,TRUE,35,55,2.2570900000000003,crossed
ESP,Spain,1950,TRUE,37,55,2.1814300000000006,crossed
ESP,Spain,1951,TRUE,38,55,2.1239800000000004,crossed
ESP,Spain,1952,TRUE,39,55,2.1085099999999994,crossed
ESP,Spain,1953,TRUE,43,55,2.05915,crossed
ESP,Spain,1954,FALSE,NA,55,2.0041,never
ESP,Spain,1955,FALSE,NA,55,1.9459699999999998,never
ESP,Spain,1956,FALSE,NA,55,1.9231000000000003,never
ESP,Spain,1957,FALSE,NA,55,1.88536,never
ESP,Spain,1958,FALSE,NA,55,1.8496000000000001,never
ESP,Spain,1959,FALSE,NA,55,1.79759,never
ESP,Spain,1960,FALSE,NA,55,1.7757899999999995,never
ESP,Spain,1961,FALSE,NA,55,1.72457,never
ESP,Spain,1962,FALSE,NA,55,1.69772,never
ESP,Spain,1963,FALSE,NA,55,1.6641200000000003,never
ESP,Spain,1964,FALSE,NA,55,1.6524299999999998,never
ESP,Spain,1965,FALSE,NA,55,1.6199599999999998,never
ESP,Spain,1966,FALSE,NA,55,1.5853299999999997,never
ESP,Spain,1967,FALSE,NA,55,1.56458,never
ESP,Spain,1968,FALSE,NA,55,1.5444099999999996,never
ESP,Spain,1969,FALSE,NA,54,1.5084499999999996,never
ESP,Spain,1970,FALSE,NA,53,1.4879100000000003,never
ESP,Spain,1971,FALSE,NA,52,1.4638399999999998,never
ESP,Spain,1972,FALSE,NA,51,1.4338199999999999,never
ESP,Spain,1973,FALSE,NA,50,1.4067100000000001,never
ESP,Spain,1974,FALSE,NA,50,1.3976199999999999,never
ESP,Spain,1975,FALSE,NA,49,1.3703600000000002,never
ESP,Spain,1976,FALSE,NA,48,1.3625400000000003,never
ESP,Spain,1977,FALSE,NA,47,1.35383,never
ESP,Spain,1978,FALSE,NA,46,1.3595699999999997,never
ESP,Spain,1979,FALSE,NA,45,1.3509600000000002,never
ESP,Spain,1980,FALSE,NA,44,1.3698499999999998,never
ESP,Spain,1981,FALSE,NA,43,1.35799,censored
ESP,Spain,1982,FALSE,NA,42,1.3510600000000001,censored
ESP,Spain,1983,FALSE,NA,41,1.3141700000000003,censored
ESP,Spain,1984,FALSE,NA,40,1.2809599999999999,censored
ESP,Spain,1985,FALSE,NA,39,1.22819,censored
ESP,Spain,1986,FALSE,NA,38,1.1679099999999998,censored
ESP,Spain,1987,FALSE,NA,37,1.0906399999999998,censored
ESP,Spain,1988,FALSE,NA,36,0.9993200000000001,censored
ESP,Spain,1989,FALSE,NA,35,0.88975,censored
ESP,Spain,1990,FALSE,NA,34,0.78971,censored
ESP,Spain,1991,FALSE,NA,33,0.6778499999999998,censored
ESP,Spain,1992,FALSE,NA,32,0.5686800000000001,censored
ESP,Spain,1993,FALSE,NA,31,0.47468,censored
ESP,Spain,1994,FALSE,NA,30,0.39601,censored
ESP,Spain,1995,FALSE,NA,29,0.33338,censored
ESP,Spain,1996,FALSE,NA,28,0.27615999999999996,censored
ESP,Spain,1997,FALSE,NA,27,0.21992,censored
ESP,Spain,1998,FALSE,NA,26,0.1832,censored
ESP,Spain,1999,FALSE,NA,25,0.1447,censored
ESP,Spain,2000,FALSE,NA,24,0.11347,censored
ESP,Spain,2001,FALSE,NA,23,0.0819,censored
ESP,Spain,2002,FALSE,NA,22,0.05722999999999999,censored
ESP,Spain,2003,FALSE,NA,21,0.038470000000000004,censored
ESP,Spain,2004,FALSE,NA,20,0.023710000000000002,censored
ESP,Spain,2005,FALSE,NA,19,0.01311,censored
ESP,Spain,2006,FALSE,NA,18,0.00628,censored
ESP,Spain,2007,FALSE,NA,17,0.00279,censored
ESP,Spain,2008,FALSE,NA,16,0.0010500000000000002,censored
ESP,Spain,2009,FALSE,NA,15,2.6000000000000003e-4,censored
ESP,Spain,2010,FALSE,NA,14,6e-5,censored
EST,Estonia,1944,FALSE,NA,55,1.8830900000000002,never
EST,Estonia,1945,FALSE,NA,55,1.8627000000000002,never
EST,Estonia,1946,FALSE,NA,55,1.8534399999999998,never
EST,Estonia,1947,FALSE,NA,55,1.93607,never
EST,Estonia,1948,FALSE,NA,55,1.8672200000000005,never
EST,Estonia,1949,FALSE,NA,55,1.9696799999999999,never
EST,Estonia,1950,FALSE,NA,55,1.9930800000000004,never
EST,Estonia,1951,FALSE,NA,55,1.9688099999999995,never
EST,Estonia,1952,FALSE,NA,55,2.00077,never
EST,Estonia,1953,FALSE,NA,55,1.93713,never
EST,Estonia,1954,FALSE,NA,55,1.9780799999999998,never
EST,Estonia,1955,FALSE,NA,55,1.9619600000000001,never
EST,Estonia,1956,FALSE,NA,55,2.0063300000000006,never
EST,Estonia,1957,FALSE,NA,55,2.0231600000000003,never
EST,Estonia,1958,FALSE,NA,55,2.0448999999999997,never
EST,Estonia,1959,FALSE,NA,55,2.018,never
EST,Estonia,1960,TRUE,39,55,2.09342,crossed
EST,Estonia,1961,FALSE,NA,55,2.02403,never
EST,Estonia,1962,FALSE,NA,55,1.9710699999999997,never
EST,Estonia,1963,FALSE,NA,55,1.9563000000000001,never
EST,Estonia,1964,FALSE,NA,55,1.8782500000000002,never
EST,Estonia,1965,FALSE,NA,55,1.9040500000000002,never
EST,Estonia,1966,FALSE,NA,55,1.8711200000000006,never
EST,Estonia,1967,FALSE,NA,55,1.8802800000000004,never
EST,Estonia,1968,FALSE,NA,55,1.8751399999999987,never
EST,Estonia,1969,FALSE,NA,55,1.87516,never
EST,Estonia,1970,FALSE,NA,54,1.8508100000000003,never
EST,Estonia,1971,FALSE,NA,53,1.8631800000000007,never
EST,Estonia,1972,FALSE,NA,52,1.8187099999999998,never
EST,Estonia,1973,FALSE,NA,51,1.8495200000000003,never
EST,Estonia,1974,FALSE,NA,50,1.8621300000000005,never
EST,Estonia,1975,FALSE,NA,49,1.8473000000000002,never
EST,Estonia,1976,FALSE,NA,48,1.84525,never
EST,Estonia,1977,FALSE,NA,47,1.8588499999999997,never
EST,Estonia,1978,FALSE,NA,46,1.8766999999999998,never
EST,Estonia,1979,FALSE,NA,45,1.85688,never
EST,Estonia,1980,FALSE,NA,44,1.8764799999999997,never
EST,Estonia,1981,FALSE,NA,43,1.8784,censored
EST,Estonia,1982,FALSE,NA,42,1.8359500000000002,censored
EST,Estonia,1983,FALSE,NA,41,1.8320500000000002,censored
EST,Estonia,1984,FALSE,NA,40,1.77035,censored
EST,Estonia,1985,FALSE,NA,39,1.6963299999999997,censored
EST,Estonia,1986,FALSE,NA,38,1.6652299999999998,censored
EST,Estonia,1987,FALSE,NA,37,1.55682,censored
EST,Estonia,1988,FALSE,NA,36,1.48936,censored
EST,Estonia,1989,FALSE,NA,35,1.3887299999999998,censored
EST,Estonia,1990,FALSE,NA,34,1.26936,censored
EST,Estonia,1991,FALSE,NA,33,1.15393,censored
EST,Estonia,1992,FALSE,NA,32,1.0158699999999998,censored
EST,Estonia,1993,FALSE,NA,31,0.8827200000000001,censored
EST,Estonia,1994,FALSE,NA,30,0.79189,censored
EST,Estonia,1995,FALSE,NA,29,0.6521699999999999,censored
EST,Estonia,1996,FALSE,NA,28,0.53206,censored
EST,Estonia,1997,FALSE,NA,27,0.4209,censored
EST,Estonia,1998,FALSE,NA,26,0.33018,censored
EST,Estonia,1999,FALSE,NA,25,0.24804,censored
EST,Estonia,2000,FALSE,NA,24,0.18990999999999997,censored
EST,Estonia,2001,FALSE,NA,23,0.13644,censored
EST,Estonia,2002,FALSE,NA,22,0.08368,censored
EST,Estonia,2003,FALSE,NA,21,0.05204,censored
EST,Estonia,2004,FALSE,NA,20,0.02837,censored
EST,Estonia,2005,FALSE,NA,19,0.01236,censored
EST,Estonia,2006,FALSE,NA,18,0.0054800000000000005,censored
EST,Estonia,2007,FALSE,NA,17,0.0023,censored
EST,Estonia,2008,FALSE,NA,16,6.3e-4,censored
EST,Estonia,2009,FALSE,NA,15,0,censored
EST,Estonia,2010,FALSE,NA,14,0,censored
EST,Estonia,2011,FALSE,NA,13,0,censored
FIN,Finland,1851,TRUE,31,49,4.80878,crossed
FIN,Finland,1852,TRUE,31,49,4.811579999999998,crossed
FIN,Finland,1853,TRUE,31,49,4.8097199999999996,crossed
FIN,Finland,1854,TRUE,31,49,4.805860000000002,crossed
FIN,Finland,1855,TRUE,31,49,4.800539999999999,crossed
FIN,Finland,1856,TRUE,31,49,4.795460000000002,crossed
FIN,Finland,1857,TRUE,31,49,4.796779999999999,crossed
FIN,Finland,1858,TRUE,31,49,4.804499999999999,crossed
FIN,Finland,1859,TRUE,31,49,4.812750000000001,crossed
FIN,Finland,1860,TRUE,31,49,4.8199000000000005,crossed
FIN,Finland,1861,TRUE,31,49,4.821389999999999,crossed
FIN,Finland,1862,TRUE,31,49,4.8108,crossed
FIN,Finland,1863,TRUE,31,49,4.783709999999999,crossed
FIN,Finland,1864,TRUE,31,49,4.741940000000001,crossed
FIN,Finland,1865,TRUE,31,49,4.6875100000000005,crossed
FIN,Finland,1866,TRUE,31,49,4.62983,crossed
FIN,Finland,1867,TRUE,31,49,4.582240000000001,crossed
FIN,Finland,1868,TRUE,31,49,4.554730000000001,crossed
FIN,Finland,1869,TRUE,31,49,4.559540000000002,crossed
FIN,Finland,1870,TRUE,31,49,4.5979600000000005,crossed
FIN,Finland,1871,TRUE,31,49,4.654250000000001,crossed
FIN,Finland,1872,TRUE,31,49,4.704969999999999,crossed
FIN,Finland,1873,TRUE,30,49,4.72783,crossed
FIN,Finland,1874,TRUE,30,49,4.7078,crossed
FIN,Finland,1875,TRUE,30,49,4.641609999999999,crossed
FIN,Finland,1876,TRUE,30,49,4.543640000000002,crossed
FIN,Finland,1877,TRUE,31,49,4.434889999999999,crossed
FIN,Finland,1878,TRUE,31,49,4.330989999999999,crossed
FIN,Finland,1879,TRUE,31,49,4.240279999999999,crossed
FIN,Finland,1880,TRUE,31,49,4.157769999999999,crossed
FIN,Finland,1881,TRUE,31,49,4.07636,crossed
FIN,Finland,1882,TRUE,31,49,3.9898,crossed
FIN,Finland,1883,TRUE,31,49,3.898219999999999,crossed
FIN,Finland,1884,TRUE,31,55,3.8010700000000006,crossed
FIN,Finland,1885,TRUE,32,55,3.701240000000001,crossed
FIN,Finland,1886,TRUE,32,55,3.6037700000000004,crossed
FIN,Finland,1887,TRUE,32,55,3.5085600000000006,crossed
FIN,Finland,1888,TRUE,33,55,3.416030000000001,crossed
FIN,Finland,1889,TRUE,33,55,3.32765,crossed
FIN,Finland,1890,TRUE,33,55,3.2421200000000003,crossed
FIN,Finland,1891,TRUE,33,55,3.15994,crossed
FIN,Finland,1892,TRUE,34,55,3.08141,crossed
FIN,Finland,1893,TRUE,34,55,3.01038,crossed
FIN,Finland,1894,TRUE,34,55,2.9444600000000007,crossed
FIN,Finland,1895,TRUE,34,55,2.88456,crossed
FIN,Finland,1896,TRUE,35,55,2.8237499999999995,crossed
FIN,Finland,1897,TRUE,35,55,2.7721699999999996,crossed
FIN,Finland,1898,TRUE,35,55,2.714860000000001,crossed
FIN,Finland,1899,TRUE,36,55,2.6677000000000004,crossed
FIN,Finland,1900,TRUE,36,55,2.61948,crossed
FIN,Finland,1901,TRUE,37,55,2.5836900000000003,crossed
FIN,Finland,1902,TRUE,37,55,2.5176400000000005,crossed
FIN,Finland,1903,TRUE,38,55,2.46874,crossed
FIN,Finland,1904,TRUE,38,55,2.4462100000000007,crossed
FIN,Finland,1905,TRUE,39,55,2.424070000000001,crossed
FIN,Finland,1906,TRUE,39,55,2.4114300000000006,crossed
FIN,Finland,1907,TRUE,39,55,2.4077200000000007,crossed
FIN,Finland,1908,TRUE,39,55,2.401060000000001,crossed
FIN,Finland,1909,TRUE,39,55,2.4296900000000003,crossed
FIN,Finland,1910,TRUE,38,55,2.475650000000001,crossed
FIN,Finland,1911,TRUE,37,55,2.5124300000000006,crossed
FIN,Finland,1912,TRUE,37,55,2.51761,crossed
FIN,Finland,1913,TRUE,37,55,2.5224300000000004,crossed
FIN,Finland,1914,TRUE,36,55,2.5553399999999997,crossed
FIN,Finland,1915,TRUE,36,55,2.58351,crossed
FIN,Finland,1916,TRUE,36,55,2.603190000000001,crossed
FIN,Finland,1917,TRUE,35,55,2.6008199999999992,crossed
FIN,Finland,1918,TRUE,35,55,2.6269299999999993,crossed
FIN,Finland,1919,TRUE,35,55,2.6175099999999993,crossed
FIN,Finland,1920,TRUE,34,55,2.6940500000000007,crossed
FIN,Finland,1921,TRUE,34,55,2.67986,crossed
FIN,Finland,1922,TRUE,34,55,2.63917,crossed
FIN,Finland,1923,TRUE,34,55,2.6063499999999995,crossed
FIN,Finland,1924,TRUE,34,55,2.5981400000000003,crossed
FIN,Finland,1925,TRUE,34,55,2.5776999999999997,crossed
FIN,Finland,1926,TRUE,34,55,2.5808700000000004,crossed
FIN,Finland,1927,TRUE,34,55,2.534900000000001,crossed
FIN,Finland,1928,TRUE,33,55,2.55472,crossed
FIN,Finland,1929,TRUE,34,55,2.499240000000001,crossed
FIN,Finland,1930,TRUE,34,55,2.46585,crossed
FIN,Finland,1931,TRUE,33,55,2.4568399999999997,crossed
FIN,Finland,1932,TRUE,34,55,2.41347,crossed
FIN,Finland,1933,TRUE,34,55,2.3708799999999997,crossed
FIN,Finland,1934,TRUE,34,55,2.33703,crossed
FIN,Finland,1935,TRUE,34,55,2.313929999999999,crossed
FIN,Finland,1936,TRUE,34,55,2.28022,crossed
FIN,Finland,1937,TRUE,35,55,2.201439999999999,crossed
FIN,Finland,1938,TRUE,37,55,2.156189999999999,crossed
FIN,Finland,1939,TRUE,38,55,2.127460000000001,crossed
FIN,Finland,1940,TRUE,41,55,2.0817299999999994,crossed
FIN,Finland,1941,FALSE,NA,55,1.9837399999999998,never
FIN,Finland,1942,FALSE,NA,55,1.9658999999999998,never
FIN,Finland,1943,FALSE,NA,55,1.9388699999999999,never
FIN,Finland,1944,FALSE,NA,55,1.9006499999999995,never
FIN,Finland,1945,FALSE,NA,55,1.88021,never
FIN,Finland,1946,FALSE,NA,55,1.87161,never
FIN,Finland,1947,FALSE,NA,55,1.87186,never
FIN,Finland,1948,FALSE,NA,55,1.8456599999999996,never
FIN,Finland,1949,FALSE,NA,55,1.8530699999999996,never
FIN,Finland,1950,FALSE,NA,55,1.86,never
FIN,Finland,1951,FALSE,NA,55,1.8415400000000006,never
FIN,Finland,1952,FALSE,NA,55,1.8611099999999996,never
FIN,Finland,1953,FALSE,NA,55,1.8537200000000005,never
FIN,Finland,1954,FALSE,NA,55,1.87542,never
FIN,Finland,1955,FALSE,NA,55,1.8844800000000002,never
FIN,Finland,1956,FALSE,NA,55,1.9049599999999998,never
FIN,Finland,1957,FALSE,NA,55,1.9304000000000006,never
FIN,Finland,1958,FALSE,NA,55,1.9334100000000005,never
FIN,Finland,1959,FALSE,NA,55,1.9565200000000003,never
FIN,Finland,1960,FALSE,NA,55,1.9464200000000007,never
FIN,Finland,1961,FALSE,NA,55,1.9600899999999999,never
FIN,Finland,1962,FALSE,NA,55,1.9446200000000002,never
FIN,Finland,1963,FALSE,NA,55,1.9386500000000007,never
FIN,Finland,1964,FALSE,NA,55,1.9364000000000006,never
FIN,Finland,1965,FALSE,NA,55,1.9163700000000004,never
FIN,Finland,1966,FALSE,NA,55,1.9202100000000002,never
FIN,Finland,1967,FALSE,NA,55,1.8980699999999997,never
FIN,Finland,1968,FALSE,NA,55,1.90116,never
FIN,Finland,1969,FALSE,NA,55,1.9053799999999994,never
FIN,Finland,1970,FALSE,NA,54,1.90304,never
FIN,Finland,1971,FALSE,NA,53,1.8798799999999996,never
FIN,Finland,1972,FALSE,NA,52,1.9107199999999995,never
FIN,Finland,1973,FALSE,NA,51,1.9015199999999999,never
FIN,Finland,1974,FALSE,NA,50,1.9061400000000002,never
FIN,Finland,1975,FALSE,NA,49,1.89092,never
FIN,Finland,1976,FALSE,NA,48,1.9040800000000004,never
FIN,Finland,1977,FALSE,NA,47,1.88442,never
FIN,Finland,1978,FALSE,NA,46,1.8894400000000005,never
FIN,Finland,1979,FALSE,NA,45,1.8497299999999997,never
FIN,Finland,1980,FALSE,NA,44,1.8391000000000002,never
FIN,Finland,1981,FALSE,NA,43,1.8075100000000004,censored
FIN,Finland,1982,FALSE,NA,42,1.7774299999999996,censored
FIN,Finland,1983,FALSE,NA,41,1.7479299999999998,censored
FIN,Finland,1984,FALSE,NA,40,1.6964100000000002,censored
FIN,Finland,1985,FALSE,NA,39,1.6424200000000002,censored
FIN,Finland,1986,FALSE,NA,38,1.55414,censored
FIN,Finland,1987,FALSE,NA,37,1.4762300000000002,censored
FIN,Finland,1988,FALSE,NA,36,1.3754799999999998,censored
FIN,Finland,1989,FALSE,NA,35,1.25361,censored
FIN,Finland,1990,FALSE,NA,34,1.13454,censored
FIN,Finland,1991,FALSE,NA,33,1.0019500000000001,censored
FIN,Finland,1992,FALSE,NA,32,0.8703099999999999,censored
FIN,Finland,1993,FALSE,NA,31,0.7450199999999999,censored
FIN,Finland,1994,FALSE,NA,30,0.6119800000000001,censored
FIN,Finland,1995,FALSE,NA,29,0.50193,censored
FIN,Finland,1996,FALSE,NA,28,0.39812000000000003,censored
FIN,Finland,1997,FALSE,NA,27,0.30308,censored
FIN,Finland,1998,FALSE,NA,26,0.23502,censored
FIN,Finland,1999,FALSE,NA,25,0.16776,censored
FIN,Finland,2000,FALSE,NA,24,0.12328,censored
FIN,Finland,2001,FALSE,NA,23,0.08355,censored
FIN,Finland,2002,FALSE,NA,22,0.057690000000000005,censored
FIN,Finland,2003,FALSE,NA,21,0.03205,censored
FIN,Finland,2004,FALSE,NA,20,0.01789,censored
FIN,Finland,2005,FALSE,NA,19,0.00727,censored
FIN,Finland,2006,FALSE,NA,18,0.0025,censored
FIN,Finland,2007,FALSE,NA,17,6.8e-4,censored
FIN,Finland,2008,FALSE,NA,16,1.9e-4,censored
FIN,Finland,2009,FALSE,NA,15,0,censored
FIN,Finland,2010,FALSE,NA,14,0,censored
FIN,Finland,2011,FALSE,NA,13,0,censored
FRA,France,1877,TRUE,34,49,2.5381000000000005,crossed
FRA,France,1878,TRUE,35,49,2.4923900000000003,crossed
FRA,France,1879,TRUE,35,49,2.4484199999999996,crossed
FRA,France,1880,TRUE,36,49,2.4078,crossed
FRA,France,1881,TRUE,37,49,2.37148,crossed
FRA,France,1882,TRUE,37,49,2.33839,crossed
FRA,France,1883,TRUE,38,49,2.307839999999999,crossed
FRA,France,1884,TRUE,38,49,2.2777999999999996,crossed
FRA,France,1885,TRUE,39,49,2.2474000000000007,crossed
FRA,France,1886,TRUE,39,49,2.21759,crossed
FRA,France,1887,TRUE,40,49,2.1882799999999993,crossed
FRA,France,1888,TRUE,40,49,2.1582899999999996,crossed
FRA,France,1889,TRUE,41,49,2.1268899999999995,crossed
FRA,France,1890,TRUE,43,49,2.0939700000000006,crossed
FRA,France,1891,TRUE,45,55,2.061960000000001,crossed
FRA,France,1892,FALSE,NA,55,2.0335599999999996,never
FRA,France,1893,FALSE,NA,55,2.0116799999999992,never
FRA,France,1894,FALSE,NA,55,1.9965099999999996,never
FRA,France,1895,FALSE,NA,55,1.9905000000000002,never
FRA,France,1896,FALSE,NA,55,1.99564,never
FRA,France,1897,FALSE,NA,55,2.0114300000000003,never
