code,year,age,asfr,source
GRC,1953,38,0.060006,interp
GRC,1953,39,0.050958,interp
GRC,1953,40,0.041872,interp
GRC,1953,41,0.033464,interp
GRC,1953,42,0.025904,interp
GRC,1953,43,0.019104,interp
GRC,1953,44,0.013132000000000001,interp
GRC,1953,45,0.008408,interp
GRC,1953,46,0.004966,interp
GRC,1953,47,0.0025900000000000003,interp
GRC,1953,48,0.001166,interp
GRC,1953,49,3.9200000000000004e-4,interp
GRC,1954,15,9.159999999999999e-4,interp
GRC,1954,16,0.0035440000000000003,interp
GRC,1954,17,0.009482,interp
GRC,1954,18,0.019556,interp
GRC,1954,19,0.035538,interp
GRC,1954,20,0.056982,interp
GRC,1954,21,0.079984,interp
GRC,1954,22,0.103232,interp
GRC,1954,23,0.12488400000000001,interp
GRC,1954,24,0.14357799999999998,interp
GRC,1954,25,0.155172,interp
GRC,1954,26,0.15951,interp
GRC,1954,27,0.159884,interp
GRC,1954,28,0.156992,interp
GRC,1954,29,0.150562,interp
GRC,1954,30,0.14091,interp
GRC,1954,31,0.129634,interp
GRC,1954,32,0.117496,interp
GRC,1954,33,0.10626,interp
GRC,1954,34,0.09608,interp
GRC,1954,35,0.085934,interp
GRC,1954,36,0.07572799999999999,interp
GRC,1954,37,0.066144,interp
GRC,1954,38,0.057188,interp
GRC,1954,39,0.048274,interp
GRC,1954,40,0.039436,interp
GRC,1954,41,0.031332,interp
GRC,1954,42,0.024121999999999998,interp
GRC,1954,43,0.017702,interp
GRC,1954,44,0.012126,interp
GRC,1954,45,0.007744,interp
GRC,1954,46,0.004568,interp
GRC,1954,47,0.00238,interp
GRC,1954,48,0.001068,interp
GRC,1954,49,3.56e-4,interp
GRC,1955,15,8.3e-4,hfc
GRC,1955,16,0.00353,hfc
GRC,1955,17,0.00975,hfc
GRC,1955,18,0.02028,hfc
GRC,1955,19,0.03661,hfc
GRC,1955,20,0.05819,hfc
GRC,1955,21,0.08089,hfc
GRC,1955,22,0.10345,hfc
GRC,1955,23,0.12445,hfc
GRC,1955,24,0.14264,hfc
GRC,1955,25,0.15393,hfc
GRC,1955,26,0.15815,hfc
GRC,1955,27,0.15847,hfc
GRC,1955,28,0.15556,hfc
GRC,1955,29,0.14913,hfc
GRC,1955,30,0.13948,hfc
GRC,1955,31,0.1281,hfc
GRC,1955,32,0.11575,hfc
GRC,1955,33,0.10424,hfc
GRC,1955,34,0.09376,hfc
GRC,1955,35,0.08337,hfc
GRC,1955,36,0.07299,hfc
GRC,1955,37,0.06332,hfc
GRC,1955,38,0.05437,hfc
GRC,1955,39,0.04559,hfc
GRC,1955,40,0.037,hfc
GRC,1955,41,0.0292,hfc
GRC,1955,42,0.02234,hfc
GRC,1955,43,0.0163,hfc
GRC,1955,44,0.01112,hfc
GRC,1955,45,0.00708,hfc
GRC,1955,46,0.00417,hfc
GRC,1955,47,0.00217,hfc
GRC,1955,48,9.7e-4,hfc
GRC,1955,49,3.2e-4,hfc
GRC,1956,14,0,hfc
GRC,1956,15,0.00127,hfc
GRC,1956,16,0.0043,hfc
GRC,1956,17,0.01048,hfc
GRC,1956,18,0.02049,hfc
GRC,1956,19,0.03596,hfc
GRC,1956,20,0.05653,hfc
GRC,1956,21,0.07905,hfc
GRC,1956,22,0.10237,hfc
GRC,1956,23,0.12472,hfc
GRC,1956,24,0.14458,hfc
GRC,1956,25,0.157,hfc
GRC,1956,26,0.16155,hfc
GRC,1956,27,0.16123,hfc
GRC,1956,28,0.1568,hfc
GRC,1956,29,0.14854,hfc
GRC,1956,30,0.13696,hfc
GRC,1956,31,0.12395,hfc
GRC,1956,32,0.11032,hfc
GRC,1956,33,0.09784,hfc
GRC,1956,34,0.08669,hfc
GRC,1956,35,0.07612,hfc
GRC,1956,36,0.06605,hfc
GRC,1956,37,0.05685,hfc
GRC,1956,38,0.04851,hfc
GRC,1956,39,0.04051,hfc
GRC,1956,40,0.03284,hfc
GRC,1956,41,0.02593,hfc
GRC,1956,42,0.01989,hfc
GRC,1956,43,0.01455,hfc
GRC,1956,44,0.00996,hfc
GRC,1956,45,0.00633,hfc
GRC,1956,46,0.0037,hfc
GRC,1956,47,0.00188,hfc
GRC,1956,48,8e-4,hfc
GRC,1956,49,2.4e-4,hfc
GRC,1956,50,1.9e-4,hfc
GRC,1957,14,5e-5,hfc
GRC,1957,15,0.00147,hfc
GRC,1957,16,0.00476,hfc
GRC,1957,17,0.01122,hfc
GRC,1957,18,0.02145,hfc
GRC,1957,19,0.03664,hfc
GRC,1957,20,0.05634,hfc
GRC,1957,21,0.07736,hfc
GRC,1957,22,0.09877,hfc
GRC,1957,23,0.11956,hfc
GRC,1957,24,0.13847,hfc
GRC,1957,25,0.15085,hfc
GRC,1957,26,0.15622,hfc
GRC,1957,27,0.15713,hfc
GRC,1957,28,0.15415,hfc
GRC,1957,29,0.1473,hfc
GRC,1957,30,0.13692,hfc
GRC,1957,31,0.1245,hfc
GRC,1957,32,0.11087,hfc
GRC,1957,33,0.09796,hfc
GRC,1957,34,0.08612,hfc
GRC,1957,35,0.07478,hfc
GRC,1957,36,0.06396,hfc
GRC,1957,37,0.05416,hfc
GRC,1957,38,0.04543,hfc
GRC,1957,39,0.0373,hfc
GRC,1957,40,0.02974,hfc
GRC,1957,41,0.02313,hfc
GRC,1957,42,0.01749,hfc
GRC,1957,43,0.01268,hfc
GRC,1957,44,0.00867,hfc
GRC,1957,45,0.00554,hfc
GRC,1957,46,0.00326,hfc
GRC,1957,47,0.00167,hfc
GRC,1957,48,7.1e-4,hfc
GRC,1957,49,2.1e-4,hfc
GRC,1957,50,1.6e-4,hfc
GRC,1958,14,0,hfc
GRC,1958,15,0.00118,hfc
GRC,1958,16,0.00434,hfc
GRC,1958,17,0.01116,hfc
GRC,1958,18,0.02228,hfc
GRC,1958,19,0.03864,hfc
GRC,1958,20,0.05945,hfc
GRC,1958,21,0.08023,hfc
GRC,1958,22,0.10004,hfc
GRC,1958,23,0.11914,hfc
GRC,1958,24,0.13664,hfc
GRC,1958,25,0.14827,hfc
GRC,1958,26,0.15359,hfc
GRC,1958,27,0.15485,hfc
GRC,1958,28,0.15252,hfc
GRC,1958,29,0.14641,hfc
GRC,1958,30,0.13673,hfc
GRC,1958,31,0.12457,hfc
GRC,1958,32,0.11065,hfc
GRC,1958,33,0.09715,hfc
GRC,1958,34,0.08447,hfc
GRC,1958,35,0.07235,hfc
GRC,1958,36,0.06084,hfc
GRC,1958,37,0.05055,hfc
GRC,1958,38,0.04155,hfc
GRC,1958,39,0.03347,hfc
GRC,1958,40,0.02625,hfc
GRC,1958,41,0.02007,hfc
GRC,1958,42,0.01493,hfc
GRC,1958,43,0.01069,hfc
GRC,1958,44,0.0073,hfc
GRC,1958,45,0.00467,hfc
GRC,1958,46,0.00274,hfc
GRC,1958,47,0.0014,hfc
GRC,1958,48,5.7e-4,hfc
GRC,1958,49,1.6e-4,hfc
GRC,1958,50,1.3e-4,hfc
GRC,1959,14,0,hfc
GRC,1959,15,0.00164,hfc
GRC,1959,16,0.00559,hfc
GRC,1959,17,0.01373,hfc
GRC,1959,18,0.0265,hfc
GRC,1959,19,0.04397,hfc
GRC,1959,20,0.06521,hfc
GRC,1959,21,0.08607,hfc
GRC,1959,22,0.10573,hfc
GRC,1959,23,0.12475,hfc
GRC,1959,24,0.14223,hfc
GRC,1959,25,0.15363,hfc
GRC,1959,26,0.15846,hfc
GRC,1959,27,0.15904,hfc
GRC,1959,28,0.15586,hfc
GRC,1959,29,0.14883,hfc
GRC,1959,30,0.13817,hfc
GRC,1959,31,0.12511,hfc
GRC,1959,32,0.11042,hfc
GRC,1959,33,0.09628,hfc
GRC,1959,34,0.08311,hfc
GRC,1959,35,0.0706,hfc
GRC,1959,36,0.05882,hfc
GRC,1959,37,0.04836,hfc
GRC,1959,38,0.03928,hfc
GRC,1959,39,0.03119,hfc
GRC,1959,40,0.02405,hfc
GRC,1959,41,0.01804,hfc
GRC,1959,42,0.01316,hfc
GRC,1959,43,0.00925,hfc
GRC,1959,44,0.00624,hfc
GRC,1959,45,0.00395,hfc
GRC,1959,46,0.00233,hfc
GRC,1959,47,0.0012,hfc
GRC,1959,48,5e-4,hfc
GRC,1959,49,1.4e-4,hfc
GRC,1959,50,5e-5,hfc
GRC,1960,14,0,hfc
GRC,1960,15,0.00124,hfc
GRC,1960,16,0.00476,hfc
GRC,1960,17,0.01293,hfc
GRC,1960,18,0.02631,hfc
GRC,1960,19,0.04495,hfc
GRC,1960,20,0.06757,hfc
GRC,1960,21,0.08856,hfc
GRC,1960,22,0.10698,hfc
GRC,1960,23,0.12436,hfc
GRC,1960,24,0.14012,hfc
GRC,1960,25,0.15024,hfc
GRC,1960,26,0.1543,hfc
GRC,1960,27,0.15456,hfc
GRC,1960,28,0.15149,hfc
GRC,1960,29,0.14485,hfc
GRC,1960,30,0.13481,hfc
GRC,1960,31,0.12221,hfc
GRC,1960,32,0.10777,hfc
GRC,1960,33,0.0937,hfc
GRC,1960,34,0.08048,hfc
GRC,1960,35,0.06791,hfc
GRC,1960,36,0.05611,hfc
GRC,1960,37,0.0457,hfc
GRC,1960,38,0.03673,hfc
GRC,1960,39,0.0289,hfc
GRC,1960,40,0.02215,hfc
GRC,1960,41,0.0165,hfc
GRC,1960,42,0.01194,hfc
GRC,1960,43,0.00834,hfc
GRC,1960,44,0.00563,hfc
GRC,1960,45,0.00358,hfc
GRC,1960,46,0.00211,hfc
GRC,1960,47,0.00108,hfc
GRC,1960,48,4.5e-4,hfc
GRC,1960,49,1.2e-4,hfc
GRC,1960,50,7e-5,hfc
GRC,1961,14,0,hfc
GRC,1961,15,0.00118,hfc
GRC,1961,16,0.00465,hfc
GRC,1961,17,0.01224,hfc
GRC,1961,18,0.02436,hfc
GRC,1961,19,0.04085,hfc
GRC,1961,20,0.0609,hfc
GRC,1961,21,0.081,hfc
GRC,1961,22,0.10029,hfc
GRC,1961,23,0.11844,hfc
GRC,1961,24,0.13448,hfc
GRC,1961,25,0.14438,hfc
GRC,1961,26,0.14782,hfc
GRC,1961,27,0.14744,hfc
GRC,1961,28,0.14381,hfc
GRC,1961,29,0.1368,hfc
GRC,1961,30,0.1267,hfc
GRC,1961,31,0.1149,hfc
GRC,1961,32,0.1021,hfc
GRC,1961,33,0.09012,hfc
GRC,1961,34,0.0792,hfc
GRC,1961,35,0.06862,hfc
GRC,1961,36,0.05839,hfc
GRC,1961,37,0.04911,hfc
GRC,1961,38,0.04083,hfc
GRC,1961,39,0.03305,hfc
GRC,1961,40,0.02579,hfc
GRC,1961,41,0.01952,hfc
GRC,1961,42,0.01432,hfc
GRC,1961,43,0.01001,hfc
GRC,1961,44,0.00656,hfc
GRC,1961,45,0.00401,hfc
GRC,1961,46,0.00231,hfc
GRC,1961,47,0.00116,hfc
GRC,1961,48,4.7e-4,hfc
GRC,1961,49,1.3e-4,hfc
GRC,1961,50,1.1e-4,hfc
GRC,1962,14,0,hfc
GRC,1962,15,2.2e-4,hfc
GRC,1962,16,0.00303,hfc
GRC,1962,17,0.01122,hfc
GRC,1962,18,0.02549,hfc
GRC,1962,19,0.04565,hfc
GRC,1962,20,0.07001,hfc
GRC,1962,21,0.09154,hfc
GRC,1962,22,0.10907,hfc
GRC,1962,23,0.12463,hfc
GRC,1962,24,0.13796,hfc
GRC,1962,25,0.14587,hfc
GRC,1962,26,0.1482,hfc
GRC,1962,27,0.14751,hfc
GRC,1962,28,0.14428,hfc
GRC,1962,29,0.13806,hfc
GRC,1962,30,0.12889,hfc
GRC,1962,31,0.11739,hfc
GRC,1962,32,0.10416,hfc
GRC,1962,33,0.0913,hfc
GRC,1962,34,0.07921,hfc
GRC,1962,35,0.06748,hfc
GRC,1962,36,0.05621,hfc
GRC,1962,37,0.04614,hfc
GRC,1962,38,0.03738,hfc
GRC,1962,39,0.02958,hfc
GRC,1962,40,0.02268,hfc
GRC,1962,41,0.01684,hfc
GRC,1962,42,0.01206,hfc
GRC,1962,43,0.00826,hfc
GRC,1962,44,0.00541,hfc
GRC,1962,45,0.00331,hfc
GRC,1962,46,0.00191,hfc
GRC,1962,47,9.6e-4,hfc
GRC,1962,48,3.9e-4,hfc
GRC,1962,49,1.1e-4,hfc
GRC,1962,50,7e-5,hfc
GRC,1963,14,0,hfc
GRC,1963,15,3e-4,hfc
GRC,1963,16,0.00329,hfc
GRC,1963,17,0.01235,hfc
GRC,1963,18,0.02813,hfc
GRC,1963,19,0.04974,hfc
GRC,1963,20,0.0752,hfc
GRC,1963,21,0.09674,hfc
GRC,1963,22,0.1132,hfc
GRC,1963,23,0.12721,hfc
GRC,1963,24,0.13873,hfc
GRC,1963,25,0.14491,hfc
GRC,1963,26,0.14573,hfc
GRC,1963,27,0.14389,hfc
GRC,1963,28,0.13992,hfc
GRC,1963,29,0.13332,hfc
GRC,1963,30,0.1241,hfc
GRC,1963,31,0.11279,hfc
GRC,1963,32,0.09994,hfc
GRC,1963,33,0.08753,hfc
GRC,1963,34,0.07591,hfc
GRC,1963,35,0.06464,hfc
GRC,1963,36,0.05378,hfc
GRC,1963,37,0.04409,hfc
GRC,1963,38,0.03565,hfc
GRC,1963,39,0.02814,hfc
GRC,1963,40,0.0215,hfc
GRC,1963,41,0.01585,hfc
GRC,1963,42,0.01125,hfc
GRC,1963,43,0.00762,hfc
GRC,1963,44,0.00492,hfc
GRC,1963,45,0.00299,hfc
GRC,1963,46,0.00172,hfc
GRC,1963,47,8.8e-4,hfc
GRC,1963,48,3.7e-4,hfc
GRC,1963,49,1.2e-4,hfc
GRC,1963,50,8e-5,hfc
GRC,1964,14,0,hfc
GRC,1964,15,8.5e-4,hfc
GRC,1964,16,0.00465,hfc
GRC,1964,17,0.01551,hfc
GRC,1964,18,0.03398,hfc
GRC,1964,19,0.05806,hfc
GRC,1964,20,0.08543,hfc
GRC,1964,21,0.10779,hfc
GRC,1964,22,0.12401,hfc
GRC,1964,23,0.13743,hfc
GRC,1964,24,0.14814,hfc
GRC,1964,25,0.15326,hfc
GRC,1964,26,0.15281,hfc
GRC,1964,27,0.14973,hfc
GRC,1964,28,0.14462,hfc
GRC,1964,29,0.13699,hfc
GRC,1964,30,0.12685,hfc
GRC,1964,31,0.11473,hfc
GRC,1964,32,0.10122,hfc
GRC,1964,33,0.08829,hfc
GRC,1964,34,0.07626,hfc
GRC,1964,35,0.06466,hfc
GRC,1964,36,0.05355,hfc
GRC,1964,37,0.04365,hfc
GRC,1964,38,0.03507,hfc
GRC,1964,39,0.02746,hfc
GRC,1964,40,0.02079,hfc
GRC,1964,41,0.01515,hfc
GRC,1964,42,0.01058,hfc
GRC,1964,43,0.00704,hfc
GRC,1964,44,0.00446,hfc
GRC,1964,45,0.00266,hfc
GRC,1964,46,0.00152,hfc
GRC,1964,47,7.7e-4,hfc
GRC,1964,48,3.3e-4,hfc
GRC,1964,49,1.1e-4,hfc
GRC,1964,50,5e-5,hfc
GRC,1965,14,2.8e-4,hfc
GRC,1965,15,0.00244,hfc
GRC,1965,16,0.00766,hfc
GRC,1965,17,0.0196,hfc
GRC,1965,18,0.03842,hfc
GRC,1965,19,0.06117,hfc
GRC,1965,20,0.08582,hfc
GRC,1965,21,0.10649,hfc
GRC,1965,22,0.12245,hfc
GRC,1965,23,0.13629,hfc
GRC,1965,24,0.14781,hfc
GRC,1965,25,0.15357,hfc
GRC,1965,26,0.15346,hfc
GRC,1965,27,0.15033,hfc
GRC,1965,28,0.14476,hfc
GRC,1965,29,0.13645,hfc
GRC,1965,30,0.12551,hfc
GRC,1965,31,0.11289,hfc
GRC,1965,32,0.09922,hfc
GRC,1965,33,0.08632,hfc
GRC,1965,34,0.07449,hfc
GRC,1965,35,0.06319,hfc
GRC,1965,36,0.05243,hfc
GRC,1965,37,0.04286,hfc
GRC,1965,38,0.03455,hfc
GRC,1965,39,0.02709,hfc
GRC,1965,40,0.02047,hfc
GRC,1965,41,0.01493,hfc
GRC,1965,42,0.01048,hfc
GRC,1965,43,0.00701,hfc
GRC,1965,44,0.00445,hfc
GRC,1965,45,0.00267,hfc
GRC,1965,46,0.00155,hfc
GRC,1965,47,8.1e-4,hfc
GRC,1965,48,3.5e-4,hfc
GRC,1965,49,1.2e-4,hfc
GRC,1965,50,1.2e-4,hfc
GRC,1966,14,5.2e-4,hfc
GRC,1966,15,0.00309,hfc
GRC,1966,16,0.00904,hfc
GRC,1966,17,0.02189,hfc
GRC,1966,18,0.04165,hfc
GRC,1966,19,0.06482,hfc
GRC,1966,20,0.08941,hfc
GRC,1966,21,0.11014,hfc
GRC,1966,22,0.1264,hfc
GRC,1966,23,0.14076,hfc
GRC,1966,24,0.15295,hfc
GRC,1966,25,0.15911,hfc
GRC,1966,26,0.15902,hfc
GRC,1966,27,0.15557000000000001,hfc
GRC,1966,28,0.14935,hfc
GRC,1966,29,0.14019,hfc
GRC,1966,30,0.12831,hfc
GRC,1966,31,0.1148,hfc
GRC,1966,32,0.10033,hfc
GRC,1966,33,0.08678,hfc
GRC,1966,34,0.07443,hfc
GRC,1966,35,0.06275,hfc
GRC,1966,36,0.05177,hfc
GRC,1966,37,0.04206,hfc
GRC,1966,38,0.03366,hfc
GRC,1966,39,0.02621,hfc
GRC,1966,40,0.01965,hfc
GRC,1966,41,0.0142,hfc
GRC,1966,42,0.00989,hfc
GRC,1966,43,0.00656,hfc
GRC,1966,44,0.00413,hfc
GRC,1966,45,0.00245,hfc
GRC,1966,46,0.00142,hfc
GRC,1966,47,7.3e-4,hfc
GRC,1966,48,3e-4,hfc
GRC,1966,49,9e-5,hfc
GRC,1966,50,9e-5,hfc
GRC,1967,14,7.1e-4,hfc
GRC,1967,15,0.0038,hfc
GRC,1967,16,0.01074,hfc
GRC,1967,17,0.02495,hfc
GRC,1967,18,0.04623,hfc
GRC,1967,19,0.0703,hfc
GRC,1967,20,0.09525,hfc
GRC,1967,21,0.11694,hfc
GRC,1967,22,0.13484,hfc
GRC,1967,23,0.15087,hfc
GRC,1967,24,0.1644,hfc
GRC,1967,25,0.17087,hfc
GRC,1967,26,0.17002,hfc
GRC,1967,27,0.16511,hfc
GRC,1967,28,0.15696,hfc
GRC,1967,29,0.14565,hfc
GRC,1967,30,0.13163,hfc
GRC,1967,31,0.11653,hfc
GRC,1967,32,0.10114,hfc
GRC,1967,33,0.08715,hfc
GRC,1967,34,0.07478,hfc
GRC,1967,35,0.06326,hfc
GRC,1967,36,0.0525,hfc
GRC,1967,37,0.04299,hfc
GRC,1967,38,0.0347,hfc
GRC,1967,39,0.02719,hfc
GRC,1967,40,0.0204,hfc
GRC,1967,41,0.01476,hfc
GRC,1967,42,0.01029,hfc
GRC,1967,43,0.00678,hfc
GRC,1967,44,0.00419,hfc
GRC,1967,45,0.00243,hfc
GRC,1967,46,0.00141,hfc
GRC,1967,47,7.4e-4,hfc
GRC,1967,48,3.3e-4,hfc
GRC,1967,49,1.1e-4,hfc
GRC,1967,50,5e-5,hfc
GRC,1968,14,9e-4,hfc
GRC,1968,15,0.00412,hfc
GRC,1968,16,0.01138,hfc
GRC,1968,17,0.0263,hfc
GRC,1968,18,0.04859,hfc
GRC,1968,19,0.0733,hfc
GRC,1968,20,0.09836,hfc
GRC,1968,21,0.11958,hfc
GRC,1968,22,0.1365,hfc
GRC,1968,23,0.15129,hfc
GRC,1968,24,0.16349,hfc
GRC,1968,25,0.16875,hfc
GRC,1968,26,0.16684,hfc
GRC,1968,27,0.16114,hfc
GRC,1968,28,0.15246,hfc
GRC,1968,29,0.1409,hfc
GRC,1968,30,0.12688,hfc
GRC,1968,31,0.11202,hfc
GRC,1968,32,0.09705,hfc
GRC,1968,33,0.08356,hfc
GRC,1968,34,0.07173,hfc
GRC,1968,35,0.06071,hfc
GRC,1968,36,0.05043,hfc
GRC,1968,37,0.04133,hfc
GRC,1968,38,0.03342,hfc
GRC,1968,39,0.0262,hfc
GRC,1968,40,0.01965,hfc
GRC,1968,41,0.0142,hfc
GRC,1968,42,0.00986,hfc
GRC,1968,43,0.00646,hfc
GRC,1968,44,0.00394,hfc
GRC,1968,45,0.00225,hfc
GRC,1968,46,0.00129,hfc
GRC,1968,47,6.7e-4,hfc
GRC,1968,48,3e-4,hfc
GRC,1968,49,1e-4,hfc
GRC,1968,50,5e-5,hfc
GRC,1969,14,0.0013,hfc
GRC,1969,15,0.00469,hfc
GRC,1969,16,0.01232,hfc
GRC,1969,17,0.02771,hfc
GRC,1969,18,0.05042,hfc
GRC,1969,19,0.07479,hfc
GRC,1969,20,0.09869,hfc
GRC,1969,21,0.11844,hfc
GRC,1969,22,0.13373,hfc
GRC,1969,23,0.1468,hfc
GRC,1969,24,0.15729,hfc
GRC,1969,25,0.16135,hfc
GRC,1969,26,0.15887,hfc
GRC,1969,27,0.15318,hfc
GRC,1969,28,0.14503,hfc
GRC,1969,29,0.13431,hfc
GRC,1969,30,0.12133,hfc
GRC,1969,31,0.10763,hfc
GRC,1969,32,0.09388,hfc
GRC,1969,33,0.08151,hfc
GRC,1969,34,0.07065,hfc
GRC,1969,35,0.06039,hfc
GRC,1969,36,0.05063,hfc
GRC,1969,37,0.0419,hfc
GRC,1969,38,0.03419,hfc
GRC,1969,39,0.02703,hfc
GRC,1969,40,0.0204,hfc
GRC,1969,41,0.01483,hfc
GRC,1969,42,0.01036,hfc
GRC,1969,43,0.00682,hfc
GRC,1969,44,0.00415,hfc
GRC,1969,45,0.00236,hfc
GRC,1969,46,0.00134,hfc
GRC,1969,47,6.9e-4,hfc
GRC,1969,48,3e-4,hfc
GRC,1969,49,1e-4,hfc
GRC,1969,50,9e-5,hfc
GRC,1970,14,0.00102,hfc
GRC,1970,15,0.00428,hfc
GRC,1970,16,0.01196,hfc
GRC,1970,17,0.02906,hfc
GRC,1970,18,0.05521,hfc
GRC,1970,19,0.0838,hfc
GRC,1970,20,0.11194,hfc
GRC,1970,21,0.13338,hfc
GRC,1970,22,0.14761,hfc
GRC,1970,23,0.15846,hfc
GRC,1970,24,0.16608,hfc
GRC,1970,25,0.16726,hfc
GRC,1970,26,0.16211,hfc
GRC,1970,27,0.1544,hfc
GRC,1970,28,0.14492,hfc
GRC,1970,29,0.13344,hfc
GRC,1970,30,0.12019,hfc
GRC,1970,31,0.10635,hfc
GRC,1970,32,0.09254,hfc
GRC,1970,33,0.08015,hfc
GRC,1970,34,0.06928,hfc
GRC,1970,35,0.059,hfc
GRC,1970,36,0.0492,hfc
GRC,1970,37,0.04045,hfc
GRC,1970,38,0.03277,hfc
GRC,1970,39,0.0257,hfc
GRC,1970,40,0.01923,hfc
GRC,1970,41,0.01378,hfc
GRC,1970,42,0.00941,hfc
GRC,1970,43,0.006,hfc
GRC,1970,44,0.00351,hfc
GRC,1970,45,0.00191,hfc
GRC,1970,46,0.00108,hfc
GRC,1970,47,5.7e-4,hfc
GRC,1970,48,2.7e-4,hfc
GRC,1970,49,1.1e-4,hfc
GRC,1970,50,8e-5,hfc
GRC,1971,14,9.4e-4,hfc
GRC,1971,15,0.00402,hfc
GRC,1971,16,0.01142,hfc
GRC,1971,17,0.02839,hfc
GRC,1971,18,0.05467,hfc
GRC,1971,19,0.08364,hfc
GRC,1971,20,0.11227,hfc
GRC,1971,21,0.13381,hfc
GRC,1971,22,0.14764,hfc
GRC,1971,23,0.15779,hfc
GRC,1971,24,0.1645,hfc
GRC,1971,25,0.1648,hfc
GRC,1971,26,0.15887,hfc
GRC,1971,27,0.15058,hfc
GRC,1971,28,0.14076,hfc
GRC,1971,29,0.12918,hfc
GRC,1971,30,0.11607,hfc
GRC,1971,31,0.10256,hfc
GRC,1971,32,0.08921,hfc
GRC,1971,33,0.07733,hfc
GRC,1971,34,0.06699,hfc
GRC,1971,35,0.0572,hfc
GRC,1971,36,0.04786,hfc
GRC,1971,37,0.03951,hfc
GRC,1971,38,0.03217,hfc
GRC,1971,39,0.02537,hfc
GRC,1971,40,0.01912,hfc
GRC,1971,41,0.0138,hfc
GRC,1971,42,0.00948,hfc
GRC,1971,43,0.00606,hfc
GRC,1971,44,0.00355,hfc
GRC,1971,45,0.00191,hfc
GRC,1971,46,0.00106,hfc
GRC,1971,47,5.5e-4,hfc
GRC,1971,48,2.6e-4,hfc
GRC,1971,49,1e-4,hfc
GRC,1971,50,8e-5,hfc
GRC,1972,14,0.00145,hfc
GRC,1972,15,0.00478,hfc
GRC,1972,16,0.01262,hfc
GRC,1972,17,0.0299,hfc
GRC,1972,18,0.05623,hfc
GRC,1972,19,0.08466,hfc
GRC,1972,20,0.11223,hfc
GRC,1972,21,0.13284,hfc
GRC,1972,22,0.14602,hfc
GRC,1972,23,0.15575,hfc
GRC,1972,24,0.16227,hfc
GRC,1972,25,0.16249,hfc
GRC,1972,26,0.15655,hfc
GRC,1972,27,0.14817,hfc
GRC,1972,28,0.13815,hfc
GRC,1972,29,0.12639,hfc
GRC,1972,30,0.11313,hfc
GRC,1972,31,0.09957,hfc
GRC,1972,32,0.08625,hfc
GRC,1972,33,0.07443,hfc
GRC,1972,34,0.06417,hfc
GRC,1972,35,0.05456,hfc
GRC,1972,36,0.0455,hfc
GRC,1972,37,0.03745,hfc
GRC,1972,38,0.0304,hfc
GRC,1972,39,0.02393,hfc
GRC,1972,40,0.01802,hfc
GRC,1972,41,0.01302,hfc
GRC,1972,42,0.00897,hfc
GRC,1972,43,0.00578,hfc
GRC,1972,44,0.00341,hfc
GRC,1972,45,0.00187,hfc
GRC,1972,46,0.00104,hfc
GRC,1972,47,5.4e-4,hfc
GRC,1972,48,2.5e-4,hfc
GRC,1972,49,1e-4,hfc
GRC,1972,50,9e-5,hfc
GRC,1973,14,0.0018,hfc
GRC,1973,15,0.00532,hfc
GRC,1973,16,0.01354,hfc
GRC,1973,17,0.03136,hfc
GRC,1973,18,0.05823,hfc
GRC,1973,19,0.08656,hfc
GRC,1973,20,0.11335,hfc
GRC,1973,21,0.13296,hfc
GRC,1973,22,0.14501,hfc
GRC,1973,23,0.15351,hfc
GRC,1973,24,0.15876,hfc
GRC,1973,25,0.15785,hfc
GRC,1973,26,0.15104,hfc
GRC,1973,27,0.14205,hfc
GRC,1973,28,0.13172,hfc
GRC,1973,29,0.11989,hfc
GRC,1973,30,0.10685,hfc
GRC,1973,31,0.0938,hfc
GRC,1973,32,0.08124,hfc
GRC,1973,33,0.07026,hfc
GRC,1973,34,0.06085,hfc
GRC,1973,35,0.05203,hfc
GRC,1973,36,0.04369,hfc
GRC,1973,37,0.03623,hfc
GRC,1973,38,0.02965,hfc
GRC,1973,39,0.02352,hfc
GRC,1973,40,0.01783,hfc
GRC,1973,41,0.01295,hfc
GRC,1973,42,0.00899,hfc
GRC,1973,43,0.00582,hfc
GRC,1973,44,0.00343,hfc
GRC,1973,45,0.00187,hfc
GRC,1973,46,0.00104,hfc
GRC,1973,47,5.4e-4,hfc
GRC,1973,48,2.5e-4,hfc
GRC,1973,49,1e-4,hfc
GRC,1973,50,9e-5,hfc
GRC,1974,14,0.00204,hfc
GRC,1974,15,0.00576,hfc
GRC,1974,16,0.01472,hfc
GRC,1974,17,0.03511,hfc
GRC,1974,18,0.06638,hfc
GRC,1974,19,0.09928,hfc
GRC,1974,20,0.12997,hfc
GRC,1974,21,0.15067,hfc
GRC,1974,22,0.1609,hfc
GRC,1974,23,0.16651,hfc
GRC,1974,24,0.16832,hfc
GRC,1974,25,0.16422,hfc
GRC,1974,26,0.15467,hfc
GRC,1974,27,0.14378,hfc
GRC,1974,28,0.1324,hfc
GRC,1974,29,0.12015,hfc
GRC,1974,30,0.10711,hfc
GRC,1974,31,0.09414,hfc
GRC,1974,32,0.08165,hfc
GRC,1974,33,0.07069,hfc
GRC,1974,34,0.06125,hfc
GRC,1974,35,0.05233,hfc
GRC,1974,36,0.0438,hfc
GRC,1974,37,0.03616,hfc
