code,year,age,asfr
ITA,1941,31,0.1411
ITA,1941,32,0.1343
ITA,1941,33,0.12743
ITA,1941,34,0.12056
ITA,1941,35,0.11262
ITA,1941,36,0.10359
ITA,1941,37,0.09435
ITA,1941,38,0.08494
ITA,1941,39,0.07487
ITA,1941,40,0.06413
ITA,1941,41,0.05335
ITA,1941,42,0.04272
ITA,1941,43,0.03241
ITA,1941,44,0.0227
ITA,1941,45,0.01458
ITA,1941,46,0.00832
ITA,1941,47,0.004
ITA,1941,48,0.00154
ITA,1941,49,3.5e-4
ITA,1941,50,NA
ITA,1942,14,NA
ITA,1942,15,0.00306
ITA,1942,16,0.00547
ITA,1942,17,0.01157
ITA,1942,18,0.02235
ITA,1942,19,0.03947
ITA,1942,20,0.06195
ITA,1942,21,0.08383
ITA,1942,22,0.10347
ITA,1942,23,0.1196
ITA,1942,24,0.13174
ITA,1942,25,0.13894
ITA,1942,26,0.14184
ITA,1942,27,0.14398
ITA,1942,28,0.14579
ITA,1942,29,0.14568
ITA,1942,30,0.14336
ITA,1942,31,0.13915
ITA,1942,32,0.13342
ITA,1942,33,0.12745
ITA,1942,34,0.1213
ITA,1942,35,0.11388
ITA,1942,36,0.10515
ITA,1942,37,0.09607
ITA,1942,38,0.08671
ITA,1942,39,0.07656
ITA,1942,40,0.06563
ITA,1942,41,0.05462
ITA,1942,42,0.04373
ITA,1942,43,0.03316
ITA,1942,44,0.0232
ITA,1942,45,0.014880000000000001
ITA,1942,46,0.00847
ITA,1942,47,0.00407
ITA,1942,48,0.00156
ITA,1942,49,3.6e-4
ITA,1942,50,NA
ITA,1943,14,NA
ITA,1943,15,0.00306
ITA,1943,16,0.00517
ITA,1943,17,0.01041
ITA,1943,18,0.01979
ITA,1943,19,0.03529
ITA,1943,20,0.05613
ITA,1943,21,0.07683
ITA,1943,22,0.09579
ITA,1943,23,0.11138
ITA,1943,24,0.12312
ITA,1943,25,0.13035
ITA,1943,26,0.13372
ITA,1943,27,0.13658
ITA,1943,28,0.13933
ITA,1943,29,0.14025
ITA,1943,30,0.13904
ITA,1943,31,0.1359
ITA,1943,32,0.13118
ITA,1943,33,0.12608
ITA,1943,34,0.12065
ITA,1943,35,0.11381
ITA,1943,36,0.10554
ITA,1943,37,0.09678
ITA,1943,38,0.08765
ITA,1943,39,0.07763
ITA,1943,40,0.06673
ITA,1943,41,0.05569
ITA,1943,42,0.04469
ITA,1943,43,0.03397
ITA,1943,44,0.02381
ITA,1943,45,0.0153
ITA,1943,46,0.00872
ITA,1943,47,0.00419
ITA,1943,48,0.00161
ITA,1943,49,3.6e-4
ITA,1943,50,NA
ITA,1944,14,NA
ITA,1944,15,0.00282
ITA,1944,16,0.00487
ITA,1944,17,0.01017
ITA,1944,18,0.01962
ITA,1944,19,0.03476
ITA,1944,20,0.05469
ITA,1944,21,0.07404
ITA,1944,22,0.09133
ITA,1944,23,0.10532
ITA,1944,24,0.11561
ITA,1944,25,0.1216
ITA,1944,26,0.12389
ITA,1944,27,0.1257
ITA,1944,28,0.12741
ITA,1944,29,0.12756
ITA,1944,30,0.12588
ITA,1944,31,0.12263
ITA,1944,32,0.11809
ITA,1944,33,0.11333
ITA,1944,34,0.10838
ITA,1944,35,0.10221
ITA,1944,36,0.09478
ITA,1944,37,0.08695
ITA,1944,38,0.07877
ITA,1944,39,0.06978
ITA,1944,40,0.06002
ITA,1944,41,0.05009
ITA,1944,42,0.04019
ITA,1944,43,0.03054
ITA,1944,44,0.02139
ITA,1944,45,0.01374
ITA,1944,46,0.00783
ITA,1944,47,0.00376
ITA,1944,48,0.00145
ITA,1944,49,3.3e-4
ITA,1944,50,NA
ITA,1945,14,NA
ITA,1945,15,0.00424
ITA,1945,16,0.00732
ITA,1945,17,0.01314
ITA,1945,18,0.02231
ITA,1945,19,0.03586
ITA,1945,20,0.05322
ITA,1945,21,0.07104
ITA,1945,22,0.08814
ITA,1945,23,0.10266
ITA,1945,24,0.11397
ITA,1945,25,0.12087
ITA,1945,26,0.1238
ITA,1945,27,0.12578
ITA,1945,28,0.12722
ITA,1945,29,0.12684
ITA,1945,30,0.1245
ITA,1945,31,0.12074
ITA,1945,32,0.11593
ITA,1945,33,0.11102
ITA,1945,34,0.10604
ITA,1945,35,0.10001
ITA,1945,36,0.0929
ITA,1945,37,0.08538
ITA,1945,38,0.07751
ITA,1945,39,0.06881
ITA,1945,40,0.05932
ITA,1945,41,0.04966
ITA,1945,42,0.04
ITA,1945,43,0.03052
ITA,1945,44,0.02146
ITA,1945,45,0.01383
ITA,1945,46,0.0079
ITA,1945,47,0.00381
ITA,1945,48,0.00145
ITA,1945,49,3.2e-4
ITA,1945,50,NA
ITA,1946,14,NA
ITA,1946,15,0.00376
ITA,1946,16,0.0076
ITA,1946,17,0.01445
ITA,1946,18,0.02505
ITA,1946,19,0.04129
ITA,1946,20,0.06288
ITA,1946,21,0.0867
ITA,1946,22,0.11146
ITA,1946,23,0.13437
ITA,1946,24,0.15406
ITA,1946,25,0.1673
ITA,1946,26,0.17412
ITA,1946,27,0.17799
ITA,1946,28,0.17939
ITA,1946,29,0.17711
ITA,1946,30,0.17114
ITA,1946,31,0.16267
ITA,1946,32,0.15243
ITA,1946,33,0.14228
ITA,1946,34,0.13241
ITA,1946,35,0.12171
ITA,1946,36,0.11017
ITA,1946,37,0.09879
ITA,1946,38,0.08761
ITA,1946,39,0.07599
ITA,1946,40,0.06396
ITA,1946,41,0.0524
ITA,1946,42,0.04147
ITA,1946,43,0.03118
ITA,1946,44,0.02171
ITA,1946,45,0.01391
ITA,1946,46,0.00797
ITA,1946,47,0.00386
ITA,1946,48,0.00149
ITA,1946,49,3.4e-4
ITA,1946,50,NA
ITA,1947,14,NA
ITA,1947,15,0.00391
ITA,1947,16,0.00772
ITA,1947,17,0.01519
ITA,1947,18,0.02713
ITA,1947,19,0.04497
ITA,1947,20,0.06805
ITA,1947,21,0.09195
ITA,1947,22,0.11525
ITA,1947,23,0.13615
ITA,1947,24,0.15354
ITA,1947,25,0.1644
ITA,1947,26,0.16885
ITA,1947,27,0.17048
ITA,1947,28,0.1699
ITA,1947,29,0.16619
ITA,1947,30,0.15942
ITA,1947,31,0.1507
ITA,1947,32,0.14067
ITA,1947,33,0.13096
ITA,1947,34,0.1217
ITA,1947,35,0.11193
ITA,1947,36,0.10157
ITA,1947,37,0.09136
ITA,1947,38,0.08135
ITA,1947,39,0.07096
ITA,1947,40,0.0602
ITA,1947,41,0.04969
ITA,1947,42,0.03958
ITA,1947,43,0.02993
ITA,1947,44,0.02096
ITA,1947,45,0.01349
ITA,1947,46,0.00775
ITA,1947,47,0.00377
ITA,1947,48,0.00148
ITA,1947,49,3.5e-4
ITA,1947,50,NA
ITA,1948,14,NA
ITA,1948,15,0.00315
ITA,1948,16,0.00668
ITA,1948,17,0.01454
ITA,1948,18,0.02759
ITA,1948,19,0.04688
ITA,1948,20,0.07147
ITA,1948,21,0.09623
ITA,1948,22,0.11961
ITA,1948,23,0.13996
ITA,1948,24,0.15623
ITA,1948,25,0.1655
ITA,1948,26,0.16801
ITA,1948,27,0.16771
ITA,1948,28,0.16533
ITA,1948,29,0.1602
ITA,1948,30,0.15241
ITA,1948,31,0.14327
ITA,1948,32,0.13338
ITA,1948,33,0.12415
ITA,1948,34,0.11563
ITA,1948,35,0.10666
ITA,1948,36,0.0971
ITA,1948,37,0.08762
ITA,1948,38,0.07823
ITA,1948,39,0.06834
ITA,1948,40,0.05796
ITA,1948,41,0.04778
ITA,1948,42,0.03795
ITA,1948,43,0.02856
ITA,1948,44,0.01984
ITA,1948,45,0.01266
ITA,1948,46,0.00722
ITA,1948,47,0.00349
ITA,1948,48,0.00137
ITA,1948,49,3.3e-4
ITA,1948,50,NA
ITA,1949,14,NA
ITA,1949,15,0.00267
ITA,1949,16,0.00572
ITA,1949,17,0.01294
ITA,1949,18,0.02519
ITA,1949,19,0.04362
ITA,1949,20,0.06716
ITA,1949,21,0.09017
ITA,1949,22,0.11116
ITA,1949,23,0.12935
ITA,1949,24,0.14398
ITA,1949,25,0.15252
ITA,1949,26,0.15519
ITA,1949,27,0.15545
ITA,1949,28,0.15393
ITA,1949,29,0.14981
ITA,1949,30,0.14314
ITA,1949,31,0.1348
ITA,1949,32,0.12534
ITA,1949,33,0.11625
ITA,1949,34,0.10766
ITA,1949,35,0.09865
ITA,1949,36,0.08918
ITA,1949,37,0.07994
ITA,1949,38,0.07094
ITA,1949,39,0.0617
ITA,1949,40,0.05222
ITA,1949,41,0.04298
ITA,1949,42,0.03409
ITA,1949,43,0.02566
ITA,1949,44,0.01789
ITA,1949,45,0.01146
ITA,1949,46,0.00654
ITA,1949,47,0.00316
ITA,1949,48,0.00124
ITA,1949,49,2.9e-4
ITA,1949,50,NA
ITA,1950,14,NA
ITA,1950,15,0.00223
ITA,1950,16,0.00506
ITA,1950,17,0.01213
ITA,1950,18,0.02428
ITA,1950,19,0.04245
ITA,1950,20,0.06562
ITA,1950,21,0.08819
ITA,1950,22,0.10872
ITA,1950,23,0.12632
ITA,1950,24,0.14022
ITA,1950,25,0.14792
ITA,1950,26,0.14963
ITA,1950,27,0.1489
ITA,1950,28,0.14638
ITA,1950,29,0.14149
ITA,1950,30,0.13432
ITA,1950,31,0.12589
ITA,1950,32,0.11672
ITA,1950,33,0.10814
ITA,1950,34,0.10023
ITA,1950,35,0.09197
ITA,1950,36,0.08331
ITA,1950,37,0.0748
ITA,1950,38,0.06651
ITA,1950,39,0.05789
ITA,1950,40,0.04898
ITA,1950,41,0.04027
ITA,1950,42,0.03189
ITA,1950,43,0.02395
ITA,1950,44,0.01661
ITA,1950,45,0.01059
ITA,1950,46,0.00603
ITA,1950,47,0.00292
ITA,1950,48,0.00115
ITA,1950,49,2.8e-4
ITA,1950,50,NA
ITA,1951,14,NA
ITA,1951,15,0.00192
ITA,1951,16,0.00457
ITA,1951,17,0.01132
ITA,1951,18,0.02304
ITA,1951,19,0.04057
ITA,1951,20,0.06285
ITA,1951,21,0.08425
ITA,1951,22,0.10341
ITA,1951,23,0.11986
ITA,1951,24,0.13294
ITA,1951,25,0.14025
ITA,1951,26,0.14197
ITA,1951,27,0.14137
ITA,1951,28,0.13905
ITA,1951,29,0.13442
ITA,1951,30,0.12757
ITA,1951,31,0.11938
ITA,1951,32,0.11034
ITA,1951,33,0.10178
ITA,1951,34,0.09382
ITA,1951,35,0.08561
ITA,1951,36,0.0771
ITA,1951,37,0.06885
ITA,1951,38,0.06088
ITA,1951,39,0.05277
ITA,1951,40,0.04449
ITA,1951,41,0.03646
ITA,1951,42,0.02879
ITA,1951,43,0.02157
ITA,1951,44,0.01495
ITA,1951,45,0.00953
ITA,1951,46,0.00542
ITA,1951,47,0.00262
ITA,1951,48,0.00103
ITA,1951,49,2.4e-4
ITA,1951,50,NA
ITA,1952,14,1.8e-4
ITA,1952,15,0.0013
ITA,1952,16,0.00435
ITA,1952,17,0.01157
ITA,1952,18,0.02338
ITA,1952,19,0.04027
ITA,1952,20,0.06036
ITA,1952,21,0.08219
ITA,1952,22,0.10224
ITA,1952,23,0.12047
ITA,1952,24,0.1338
ITA,1952,25,0.14152
ITA,1952,26,0.14372
ITA,1952,27,0.14321
ITA,1952,28,0.14008
ITA,1952,29,0.13414
ITA,1952,30,0.126
ITA,1952,31,0.11782
ITA,1952,32,0.11069
ITA,1952,33,0.10374
ITA,1952,34,0.09571
ITA,1952,35,0.08705
ITA,1952,36,0.0782
ITA,1952,37,0.06978
ITA,1952,38,0.06176
ITA,1952,39,0.05367
ITA,1952,40,0.04483
ITA,1952,41,0.0356
ITA,1952,42,0.02661
ITA,1952,43,0.01844
ITA,1952,44,0.01165
ITA,1952,45,0.00662
ITA,1952,46,0.00325
ITA,1952,47,0.00136
ITA,1952,48,5.6e-4
ITA,1952,49,3.1e-4
ITA,1952,50,1.7e-4
ITA,1953,14,1.9e-4
ITA,1953,15,0.00133
ITA,1953,16,0.00431
ITA,1953,17,0.01117
ITA,1953,18,0.02319
ITA,1953,19,0.03987
ITA,1953,20,0.06003
ITA,1953,21,0.0815
ITA,1953,22,0.1029
ITA,1953,23,0.1202
ITA,1953,24,0.13342
ITA,1953,25,0.14111
ITA,1953,26,0.14459
ITA,1953,27,0.14273
ITA,1953,28,0.13915
ITA,1953,29,0.13365
ITA,1953,30,0.12618
ITA,1953,31,0.11719
ITA,1953,32,0.10858
ITA,1953,33,0.10089
ITA,1953,34,0.09356
ITA,1953,35,0.0864
ITA,1953,36,0.07805
ITA,1953,37,0.06871
ITA,1953,38,0.05965
ITA,1953,39,0.05132
ITA,1953,40,0.0426
ITA,1953,41,0.03375
ITA,1953,42,0.02509
ITA,1953,43,0.01743
ITA,1953,44,0.0108
ITA,1953,45,0.00616
ITA,1953,46,0.00297
ITA,1953,47,0.00119
ITA,1953,48,3.9e-4
ITA,1953,49,2e-4
ITA,1953,50,1.1e-4
ITA,1954,14,2.3e-4
ITA,1954,15,0.00161
ITA,1954,16,0.00479
ITA,1954,17,0.0117
ITA,1954,18,0.02324
ITA,1954,19,0.0407
ITA,1954,20,0.06186
ITA,1954,21,0.08437
ITA,1954,22,0.10583
ITA,1954,23,0.1243
ITA,1954,24,0.13655
ITA,1954,25,0.14402
ITA,1954,26,0.14724
ITA,1954,27,0.14613
ITA,1954,28,0.14066
ITA,1954,29,0.13513
ITA,1954,30,0.12821
ITA,1954,31,0.11949
ITA,1954,32,0.10974
ITA,1954,33,0.10142
ITA,1954,34,0.09424
ITA,1954,35,0.08735
ITA,1954,36,0.07965
ITA,1954,37,0.07062
ITA,1954,38,0.06098
ITA,1954,39,0.05151
ITA,1954,40,0.04258
ITA,1954,41,0.034
ITA,1954,42,0.0255
ITA,1954,43,0.01751
ITA,1954,44,0.01103
ITA,1954,45,0.00614
ITA,1954,46,0.00296
ITA,1954,47,0.00124
ITA,1954,48,5.3e-4
ITA,1954,49,2.4e-4
ITA,1954,50,1.1e-4
ITA,1955,14,3.9e-4
ITA,1955,15,0.00241
ITA,1955,16,0.0057
ITA,1955,17,0.0128
ITA,1955,18,0.0248
ITA,1955,19,0.0412
ITA,1955,20,0.0628
ITA,1955,21,0.0854
ITA,1955,22,0.1079
ITA,1955,23,0.1232
ITA,1955,24,0.1364
ITA,1955,25,0.1439
ITA,1955,26,0.1463
ITA,1955,27,0.1452
ITA,1955,28,0.1426
ITA,1955,29,0.1332
ITA,1955,30,0.1274
ITA,1955,31,0.1181
ITA,1955,32,0.1093
ITA,1955,33,0.0989
ITA,1955,34,0.0914
ITA,1955,35,0.0831
ITA,1955,36,0.078
ITA,1955,37,0.0687
ITA,1955,38,0.0596
ITA,1955,39,0.0505
ITA,1955,40,0.0413
ITA,1955,41,0.0324
ITA,1955,42,0.0245
ITA,1955,43,0.016
ITA,1955,44,0.0101
ITA,1955,45,0.0057
ITA,1955,46,0.0027
ITA,1955,47,0.0011
ITA,1955,48,4e-4
ITA,1955,49,2e-4
ITA,1955,50,2e-4
ITA,1956,14,2.9e-4
ITA,1956,15,0.00193
ITA,1956,16,0.00543
ITA,1956,17,0.01251
ITA,1956,18,0.02427
ITA,1956,19,0.04171
ITA,1956,20,0.06358
ITA,1956,21,0.08782
ITA,1956,22,0.11008
ITA,1956,23,0.12786
ITA,1956,24,0.13985
ITA,1956,25,0.14733
ITA,1956,26,0.14852
ITA,1956,27,0.14576
ITA,1956,28,0.14023
ITA,1956,29,0.13485
ITA,1956,30,0.12638
ITA,1956,31,0.11806
ITA,1956,32,0.10854
ITA,1956,33,0.09934
ITA,1956,34,0.08953
ITA,1956,35,0.08161
ITA,1956,36,0.07448
ITA,1956,37,0.06684
ITA,1956,38,0.05854
ITA,1956,39,0.04977
ITA,1956,40,0.04022
ITA,1956,41,0.03138
ITA,1956,42,0.02326
ITA,1956,43,0.01625
ITA,1956,44,0.00989
ITA,1956,45,0.00552
ITA,1956,46,0.00276
ITA,1956,47,0.00115
ITA,1956,48,4.3e-4
ITA,1956,49,1.7e-4
ITA,1956,50,7e-5
ITA,1957,14,3e-4
ITA,1957,15,0.00196
ITA,1957,16,0.0054
ITA,1957,17,0.0126
ITA,1957,18,0.02432
ITA,1957,19,0.0411
ITA,1957,20,0.06256
ITA,1957,21,0.08717
ITA,1957,22,0.11078
ITA,1957,23,0.1293
ITA,1957,24,0.14224
ITA,1957,25,0.14918
ITA,1957,26,0.15052
ITA,1957,27,0.14708
ITA,1957,28,0.14187
ITA,1957,29,0.13537
ITA,1957,30,0.1274
ITA,1957,31,0.118
ITA,1957,32,0.10869
ITA,1957,33,0.09954
ITA,1957,34,0.08984
ITA,1957,35,0.08031
ITA,1957,36,0.07178
ITA,1957,37,0.06432
ITA,1957,38,0.05686
ITA,1957,39,0.04863
ITA,1957,40,0.0394
ITA,1957,41,0.03023
ITA,1957,42,0.02231
ITA,1957,43,0.01524
ITA,1957,44,0.00956
ITA,1957,45,0.00516
ITA,1957,46,0.00249
ITA,1957,47,9.8e-4
ITA,1957,48,4.1e-4
ITA,1957,49,3.5e-4
ITA,1957,50,2.7e-4
ITA,1958,14,2.8e-4
ITA,1958,15,0.0018600000000000001
ITA,1958,16,0.00524
ITA,1958,17,0.01215
ITA,1958,18,0.02371
ITA,1958,19,0.0402
ITA,1958,20,0.06068
ITA,1958,21,0.08486
ITA,1958,22,0.10913
ITA,1958,23,0.13031
ITA,1958,24,0.1433
ITA,1958,25,0.14995
ITA,1958,26,0.15121
ITA,1958,27,0.15002
ITA,1958,28,0.14372
ITA,1958,29,0.13552
ITA,1958,30,0.12619
ITA,1958,31,0.11771
ITA,1958,32,0.1075
ITA,1958,33,0.09837
ITA,1958,34,0.08874
ITA,1958,35,0.07936
ITA,1958,36,0.06978
ITA,1958,37,0.06122
ITA,1958,38,0.05357
ITA,1958,39,0.04632
ITA,1958,40,0.03857
ITA,1958,41,0.02981
ITA,1958,42,0.02131
ITA,1958,43,0.01414
ITA,1958,44,0.00869
ITA,1958,45,0.00488
ITA,1958,46,0.00238
ITA,1958,47,9.8e-4
ITA,1958,48,3.8e-4
ITA,1958,49,1.7e-4
ITA,1958,50,8e-5
ITA,1959,14,3.4e-4
ITA,1959,15,0.00225
ITA,1959,16,0.00587
ITA,1959,17,0.01315
ITA,1959,18,0.0251
ITA,1959,19,0.04245
ITA,1959,20,0.06373
ITA,1959,21,0.08814
ITA,1959,22,0.1126
ITA,1959,23,0.13392
ITA,1959,24,0.14916
ITA,1959,25,0.15721
ITA,1959,26,0.15866
ITA,1959,27,0.15506
ITA,1959,28,0.14894
ITA,1959,29,0.14047
ITA,1959,30,0.13062000000000001
ITA,1959,31,0.12077
ITA,1959,32,0.10994
ITA,1959,33,0.09922
ITA,1959,34,0.08944
ITA,1959,35,0.0809
ITA,1959,36,0.07134
ITA,1959,37,0.06213
ITA,1959,38,0.0538
ITA,1959,39,0.04628
ITA,1959,40,0.03822
ITA,1959,41,0.02983
ITA,1959,42,0.021329999999999998
ITA,1959,43,0.01415
ITA,1959,44,0.00871
ITA,1959,45,0.00484
ITA,1959,46,0.00239
ITA,1959,47,0.00101
ITA,1959,48,4.1e-4
ITA,1959,49,3e-4
ITA,1959,50,2e-4
ITA,1960,14,5.4e-4
ITA,1960,15,0.00326
ITA,1960,16,0.0071
ITA,1960,17,0.0146
ITA,1960,18,0.0266
ITA,1960,19,0.044
ITA,1960,20,0.0651
ITA,1960,21,0.0894
ITA,1960,22,0.1136
ITA,1960,23,0.1342
ITA,1960,24,0.1508
ITA,1960,25,0.1587
ITA,1960,26,0.1628
ITA,1960,27,0.1576
ITA,1960,28,0.1509
ITA,1960,29,0.1442
ITA,1960,30,0.1331
ITA,1960,31,0.1207
ITA,1960,32,0.111
ITA,1960,33,0.1003
ITA,1960,34,0.0896
ITA,1960,35,0.0811
ITA,1960,36,0.0708
ITA,1960,37,0.0611
ITA,1960,38,0.0526
ITA,1960,39,0.0445
ITA,1960,40,0.0367
ITA,1960,41,0.0294
ITA,1960,42,0.0215
ITA,1960,43,0.0142
ITA,1960,44,0.0083
ITA,1960,45,0.0049
ITA,1960,46,0.0024
ITA,1960,47,0.0012
ITA,1960,48,5e-4
ITA,1960,49,3e-4
ITA,1960,50,3e-4
ITA,1961,14,4e-4
ITA,1961,15,0.00266
ITA,1961,16,0.00704
ITA,1961,17,0.01506
ITA,1961,18,0.02652
ITA,1961,19,0.04366
ITA,1961,20,0.066
ITA,1961,21,0.09093
ITA,1961,22,0.11489
ITA,1961,23,0.13617
ITA,1961,24,0.15271
ITA,1961,25,0.16223
ITA,1961,26,0.16438
ITA,1961,27,0.16082
ITA,1961,28,0.1525
ITA,1961,29,0.14437
ITA,1961,30,0.13545
ITA,1961,31,0.12453
ITA,1961,32,0.11121
ITA,1961,33,0.09997
ITA,1961,34,0.09059
ITA,1961,35,0.08059
ITA,1961,36,0.07101
ITA,1961,37,0.06111
ITA,1961,38,0.05134
ITA,1961,39,0.04247
ITA,1961,40,0.03443
ITA,1961,41,0.02719
ITA,1961,42,0.02017
ITA,1961,43,0.01426
ITA,1961,44,0.00859
ITA,1961,45,0.00458
ITA,1961,46,0.00217
ITA,1961,47,0.00101
ITA,1961,48,4.8e-4
ITA,1961,49,3.6e-4
ITA,1961,50,2.5e-4
ITA,1962,14,3e-4
ITA,1962,15,0.00221
ITA,1962,16,0.00694
ITA,1962,17,0.01566
ITA,1962,18,0.02791
ITA,1962,19,0.04494
ITA,1962,20,0.06699
ITA,1962,21,0.09196
ITA,1962,22,0.11644
ITA,1962,23,0.13796
ITA,1962,24,0.15314
ITA,1962,25,0.16183
ITA,1962,26,0.16448
ITA,1962,27,0.1622
ITA,1962,28,0.15466
ITA,1962,29,0.14548
ITA,1962,30,0.13654
ITA,1962,31,0.12704
ITA,1962,32,0.11419
ITA,1962,33,0.10145
ITA,1962,34,0.09008
ITA,1962,35,0.08044
ITA,1962,36,0.0705
ITA,1962,37,0.06155
ITA,1962,38,0.05219
ITA,1962,39,0.04281
ITA,1962,40,0.03409
ITA,1962,41,0.02645
ITA,1962,42,0.01974
ITA,1962,43,0.01363
ITA,1962,44,0.00851
ITA,1962,45,0.00468
ITA,1962,46,0.00227
ITA,1962,47,9.5e-4
ITA,1962,48,3.8e-4
ITA,1962,49,3.2e-4
ITA,1962,50,2.4e-4
ITA,1963,14,4.7e-4
ITA,1963,15,0.00309
ITA,1963,16,0.00774
ITA,1963,17,0.01741
ITA,1963,18,0.03105
ITA,1963,19,0.04955
ITA,1963,20,0.07193
ITA,1963,21,0.09735
ITA,1963,22,0.12197
ITA,1963,23,0.14292
ITA,1963,24,0.15906
ITA,1963,25,0.16766
ITA,1963,26,0.16975
ITA,1963,27,0.16589
ITA,1963,28,0.15915
ITA,1963,29,0.15013
ITA,1963,30,0.13871
ITA,1963,31,0.12719
ITA,1963,32,0.11458
ITA,1963,33,0.10282
ITA,1963,34,0.09149
ITA,1963,35,0.08124
ITA,1963,36,0.07084
ITA,1963,37,0.06039
ITA,1963,38,0.05115
ITA,1963,39,0.04234
ITA,1963,40,0.0337
ITA,1963,41,0.02553
ITA,1963,42,0.0182
ITA,1963,43,0.01246
ITA,1963,44,0.00764
ITA,1963,45,0.00418
ITA,1963,46,0.00192
ITA,1963,47,8.3e-4
ITA,1963,48,3.5e-4
ITA,1963,49,2.4e-4
ITA,1963,50,1.6e-4
ITA,1964,14,4.5e-4
ITA,1964,15,0.00316
ITA,1964,16,0.00879
ITA,1964,17,0.01954
ITA,1964,18,0.03573
ITA,1964,19,0.05701
ITA,1964,20,0.08194
ITA,1964,21,0.10737
ITA,1964,22,0.13199
ITA,1964,23,0.15271
ITA,1964,24,0.16866
ITA,1964,25,0.17713
ITA,1964,26,0.17808
ITA,1964,27,0.1727
ITA,1964,28,0.16486
ITA,1964,29,0.15636
ITA,1964,30,0.14603
ITA,1964,31,0.13444
ITA,1964,32,0.12112
ITA,1964,33,0.10829
ITA,1964,34,0.0962
ITA,1964,35,0.08533
ITA,1964,36,0.07453
ITA,1964,37,0.06359
ITA,1964,38,0.05321
ITA,1964,39,0.04397
ITA,1964,40,0.03534
ITA,1964,41,0.02671
ITA,1964,42,0.01877
ITA,1964,43,0.01228
ITA,1964,44,0.00754
ITA,1964,45,0.00436
ITA,1964,46,0.00226
ITA,1964,47,9.5e-4
ITA,1964,48,2.8e-4
ITA,1964,49,2.5e-4
ITA,1964,50,1.9e-4
ITA,1965,14,5.4e-4
ITA,1965,15,0.00386
ITA,1965,16,0.0107
ITA,1965,17,0.0204
ITA,1965,18,0.0379
ITA,1965,19,0.0587
ITA,1965,20,0.0876
ITA,1965,21,0.1138
ITA,1965,22,0.1383
ITA,1965,23,0.1579
ITA,1965,24,0.1708
ITA,1965,25,0.1759
ITA,1965,26,0.179
ITA,1965,27,0.1726
ITA,1965,28,0.1642
ITA,1965,29,0.1508
ITA,1965,30,0.1443
ITA,1965,31,0.1319
ITA,1965,32,0.1201
ITA,1965,33,0.107
ITA,1965,34,0.0955
ITA,1965,35,0.0843
ITA,1965,36,0.0737
ITA,1965,37,0.0624
ITA,1965,38,0.0521
ITA,1965,39,0.0435
ITA,1965,40,0.0345
ITA,1965,41,0.0257
ITA,1965,42,0.0183
ITA,1965,43,0.0125
ITA,1965,44,0.0073
ITA,1965,45,0.0044
ITA,1965,46,0.0024
ITA,1965,47,0.0012
ITA,1965,48,5e-4
ITA,1965,49,4e-4
ITA,1965,50,3e-4
ITA,1966,14,4.8e-4
ITA,1966,15,0.00324
ITA,1966,16,0.00848
ITA,1966,17,0.01895
ITA,1966,18,0.03495
ITA,1966,19,0.05743
ITA,1966,20,0.0839
ITA,1966,21,0.11214
ITA,1966,22,0.13652
ITA,1966,23,0.15488
ITA,1966,24,0.16607
ITA,1966,25,0.17147
ITA,1966,26,0.17055
ITA,1966,27,0.16531
ITA,1966,28,0.15607
ITA,1966,29,0.14682
ITA,1966,30,0.13673
ITA,1966,31,0.12681
ITA,1966,32,0.11494
ITA,1966,33,0.10423
ITA,1966,34,0.0933
ITA,1966,35,0.08244
ITA,1966,36,0.07141
ITA,1966,37,0.06119
ITA,1966,38,0.05133
ITA,1966,39,0.04212
ITA,1966,40,0.03296
ITA,1966,41,0.0247
ITA,1966,42,0.01747
ITA,1966,43,0.01169
ITA,1966,44,0.00718
ITA,1966,45,0.00416
ITA,1966,46,0.00234
ITA,1966,47,0.00118
ITA,1966,48,6e-4
ITA,1966,49,3.9e-4
ITA,1966,50,2.2e-4
ITA,1967,14,4.4e-4
ITA,1967,15,0.00308
ITA,1967,16,0.00831
ITA,1967,17,0.01834
ITA,1967,18,0.03398
ITA,1967,19,0.0573
ITA,1967,20,0.08473
ITA,1967,21,0.11266
ITA,1967,22,0.13689
ITA,1967,23,0.15472
ITA,1967,24,0.16392
ITA,1967,25,0.16848
ITA,1967,26,0.16733
ITA,1967,27,0.16076
ITA,1967,28,0.15117
ITA,1967,29,0.14268
ITA,1967,30,0.13169
ITA,1967,31,0.11977
ITA,1967,32,0.1088
ITA,1967,33,0.09928
ITA,1967,34,0.08842
ITA,1967,35,0.07776
ITA,1967,36,0.06752
ITA,1967,37,0.05773
ITA,1967,38,0.0479
ITA,1967,39,0.03935
ITA,1967,40,0.03125
ITA,1967,41,0.02354
ITA,1967,42,0.01669
ITA,1967,43,0.01106
ITA,1967,44,0.00671
ITA,1967,45,0.00361
ITA,1967,46,0.00184
ITA,1967,47,7.9e-4
ITA,1967,48,3.2e-4
ITA,1967,49,3e-4
ITA,1967,50,2.6e-4
ITA,1968,14,5.7e-4
ITA,1968,15,0.00375
ITA,1968,16,0.00908
ITA,1968,17,0.01918
ITA,1968,18,0.03431
ITA,1968,19,0.05599
ITA,1968,20,0.08374
ITA,1968,21,0.11325
ITA,1968,22,0.13794
ITA,1968,23,0.15455
